course_id,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course,t_stop1_to_stop2,t_stop2_to_stop3,t_stop3_to_stop4,sched_1_355_s,sched_2_1035_s,sched_3_418_s,sched_4_2543_s,stop_1_355_s,stop_2_1035_s,stop_3_418_s,stop_4_2543_s,t_stop1_to_stop2_original
40248,2020-12-19 14:12:29.664,2020-12-19 14:14:29.760,2020-12-19 14:15:30.240,2020-12-19 14:17:30.336,2020-12-19 14:13:05.088,2020-12-19 14:13:50.016,2020-12-19 14:14:57.408,2020-12-19 14:17:34.656,0.0,1.0,0.5,0.0,8,22,96.5388612870233,67.392,157.248,1608379949.664,1608380069.76,1608380130.24,1608380250.336,1608379985.088,1608380030.016,1608380097.408,1608380254.656,44.928
40250,2020-12-19 15:15:29.664,2020-12-19 15:17:29.760,2020-12-19 15:18:30.240,2020-12-19 15:20:30.336,2020-12-19 15:16:26.688,2020-12-19 15:17:17.664,2020-12-19 15:18:19.872,2020-12-19 15:21:22.176,0.0,0.5,1.0,0.0,9,23,106.92764518009348,62.208,182.304,1608383729.664,1608383849.76,1608383910.24,1608384030.336,1608383786.688,1608383837.664,1608383899.872,1608384082.176,50.976
40252,2020-12-19 16:26:30.048,2020-12-19 16:28:30.144,2020-12-19 16:29:29.760,2020-12-19 16:31:29.856,2020-12-19 16:27:39.168,2020-12-19 16:28:10.272,2020-12-19 16:29:24.576,2020-12-19 16:33:29.088,0.0,1.0,0.0,0.0,10,24,72.79306953143431,74.304,244.512,1608387990.048,1608388110.144,1608388169.76,1608388289.856,1608388059.168,1608388090.272,1608388164.576,1608388409.088,31.104
40254,2020-12-19 17:31:30.144,2020-12-19 17:33:30.240,2020-12-19 17:34:29.856,2020-12-19 17:36:29.952,2020-12-19 17:33:08.640,2020-12-19 17:33:45.792,2020-12-19 17:34:48.864,2020-12-19 17:37:35.616,0.0,1.0,1.0,1.0,11,25,83.1818534245045,63.072,166.752,1608391890.144,1608392010.24,1608392069.856,1608392189.952,1608391988.64,1608392025.792,1608392088.864,1608392255.616,37.152
40256,2020-12-19 18:34:30.144,2020-12-19 18:36:30.240,2020-12-19 18:37:29.856,2020-12-19 18:39:29.952,2020-12-19 18:36:16.416,2020-12-19 18:36:58.752,2020-12-19 18:38:06.144,2020-12-19 18:43:18.048,0.0,1.0,1.0,0.0,12,26,92.08652533285036,67.392,311.904,1608395670.144,1608395790.24,1608395849.856,1608395969.952,1608395776.416,1608395818.752,1608395886.144,1608396198.048,42.336
40258,2020-12-19 19:36:29.664,2020-12-19 19:37:30.144,2020-12-19 19:38:29.760,2020-12-19 19:40:29.856,2020-12-19 19:37:48.288,2020-12-19 19:38:29.760,2020-12-19 19:39:44.928,2020-12-19 19:43:26.976,0.0,0.0,1.0,0.0,13,27,90.60241334812605,75.168,222.048,1608399389.664,1608399450.144,1608399509.76,1608399629.856,1608399468.288,1608399509.76,1608399584.928,1608399806.976,41.472
40260,2020-12-19 20:44:30.336,2020-12-19 20:45:29.952,2020-12-19 20:46:30.432,2020-12-19 20:48:29.664,2020-12-19 20:46:33.888,2020-12-19 20:47:04.128,2020-12-19 20:47:57.696,2020-12-19 20:51:19.872,0.0,0.5,0.0,0.0,14,28,71.30895754670999,53.568,202.176,1608403470.336,1608403529.952,1608403590.432,1608403709.664,1608403593.888,1608403624.128,1608403677.696,1608403879.872,30.24
40232,2020-12-20 05:29:30.048,2020-12-20 05:30:29.664,2020-12-20 05:31:30.144,2020-12-20 05:33:30.240,2020-12-20 05:30:27.936,2020-12-20 05:31:11.136,2020-12-20 05:32:03.840,2020-12-20 05:35:32.064,0.0,0.0,1.0,0.0,1,29,93.57063731757468,52.704,208.224,1608434970.048,1608435029.664,1608435090.144,1608435210.24,1608435027.936,1608435071.136,1608435123.84,1608435332.064,43.2
40234,2020-12-20 06:29:30.336,2020-12-20 06:30:29.952,2020-12-20 06:31:30.432,2020-12-20 06:33:29.664,2020-12-20 06:30:37.728,2020-12-20 06:31:32.160,2020-12-20 06:32:13.632,2020-12-20 06:35:46.176,0.0,0.0,0.0,0.0,2,30,112.86409311899072,41.472,212.544,1608438570.336,1608438629.952,1608438690.432,1608438809.664,1608438637.728,1608438692.16,1608438733.632,1608438946.176,54.432
40236,2020-12-20 07:39:30.240,2020-12-20 07:41:30.336,2020-12-20 07:42:29.952,2020-12-20 07:44:30.048,2020-12-20 07:41:31.200,2020-12-20 07:42:55.008,2020-12-20 07:43:37.344,2020-12-20 07:45:32.256,0.0,0.0,0.0,0.0,3,31,163.32390059961733,42.336,114.912,1608442770.24,1608442890.336,1608442949.952,1608443070.048,1608442891.2,1608442975.008,1608443017.344,1608443132.256,83.808
40238,2020-12-20 08:42:30.240,2020-12-20 08:44:30.336,2020-12-20 08:45:29.952,2020-12-20 08:47:30.048,2020-12-20 08:44:37.248,2020-12-20 08:45:49.824,2020-12-20 08:46:39.936,2020-12-20 08:49:31.872,0.0,0.0,0.0,0.0,4,32,144.03044479820124,50.112,171.936,1608446550.24,1608446670.336,1608446729.952,1608446850.048,1608446677.248,1608446749.824,1608446799.936,1608446971.872,72.576
40240,2020-12-20 09:56:30.336,2020-12-20 09:58:30.432,2020-12-20 09:59:30.048,2020-12-20 10:01:30.144,2020-12-20 09:59:54.240,2020-12-20 10:00:25.344,2020-12-20 10:01:17.184,2020-12-20 10:03:45.792,0.0,0.0,0.0,0.0,5,33,72.79306953143431,51.84,148.608,1608450990.336,1608451110.432,1608451170.048,1608451290.144,1608451194.24,1608451225.344,1608451277.184,1608451425.792,31.104
40242,2020-12-20 11:03:29.664,2020-12-20 11:05:29.760,2020-12-20 11:06:30.240,2020-12-20 11:08:30.336,2020-12-20 11:05:54.816,2020-12-20 11:06:26.784,2020-12-20 11:07:28.992,2020-12-20 11:11:40.416,0.0,0.0,0.0,0.0,6,34,74.27718151615863,62.208,251.424,1608455009.664,1608455129.76,1608455190.24,1608455310.336,1608455154.816,1608455186.784,1608455248.992,1608455500.416,31.968
40244,2020-12-20 12:06:29.664,2020-12-20 12:08:29.760,2020-12-20 12:09:30.240,2020-12-20 12:11:30.336,2020-12-20 12:07:30.144,2020-12-20 12:08:08.160,2020-12-20 12:09:20.736,2020-12-20 12:13:26.112,0.0,0.0,0.5,0.0,7,35,84.6659654092288,72.576,245.376,1608458789.664,1608458909.76,1608458970.24,1608459090.336,1608458850.144,1608458888.16,1608458960.736,1608459206.112,38.016
40246,2020-12-20 13:09:29.664,2020-12-20 13:11:29.760,2020-12-20 13:12:30.240,2020-12-20 13:14:30.336,2020-12-20 13:10:29.280,2020-12-20 13:11:16.800,2020-12-20 13:12:10.368,2020-12-20 13:15:35.136,0.0,1.0,0.0,0.0,8,36,100.99119724119623,53.568,204.768,1608462569.664,1608462689.76,1608462750.24,1608462870.336,1608462629.28,1608462676.8,1608462730.368,1608462935.136,47.52
40248,2020-12-20 14:12:29.664,2020-12-20 14:14:29.760,2020-12-20 14:15:30.240,2020-12-20 14:17:30.336,2020-12-20 14:13:47.424,2020-12-20 14:14:19.392,2020-12-20 14:15:12.096,2020-12-20 14:18:10.080,0.0,0.5,1.0,0.0,9,37,74.27718151615863,52.704,177.984,1608466349.664,1608466469.76,1608466530.24,1608466650.336,1608466427.424,1608466459.392,1608466512.096,1608466690.08,31.968
40250,2020-12-20 15:15:29.664,2020-12-20 15:17:29.760,2020-12-20 15:18:30.240,2020-12-20 15:20:30.336,2020-12-20 15:17:09.024,2020-12-20 15:18:20.736,2020-12-20 15:19:14.304,2020-12-20 15:21:50.688,0.0,0.0,0.0,0.0,10,38,142.54633281347697,53.568,156.384,1608470129.664,1608470249.76,1608470310.24,1608470430.336,1608470229.024,1608470300.736,1608470354.304,1608470510.688,71.712
40252,2020-12-20 16:26:30.048,2020-12-20 16:28:30.144,2020-12-20 16:29:29.760,2020-12-20 16:31:29.856,2020-12-20 16:27:52.128,2020-12-20 16:28:36.192,2020-12-20 16:29:28.032,2020-12-20 16:31:54.912,0.0,0.0,1.0,0.0,11,39,95.05474930229899,51.84,146.88,1608474390.048,1608474510.144,1608474569.76,1608474689.856,1608474472.128,1608474516.192,1608474568.032,1608474714.912,44.064
40254,2020-12-20 17:31:30.144,2020-12-20 17:33:30.240,2020-12-20 17:34:29.856,2020-12-20 17:36:29.952,2020-12-20 17:33:19.008,2020-12-20 17:34:01.344,2020-12-20 17:34:54.912,2020-12-20 17:39:06.336,0.0,0.5,0.0,0.0,12,40,92.08652533285036,53.568,251.424,1608478290.144,1608478410.24,1608478469.856,1608478589.952,1608478399.008,1608478441.344,1608478494.912,1608478746.336,42.336
40256,2020-12-20 18:34:30.144,2020-12-20 18:36:30.240,2020-12-20 18:37:29.856,2020-12-20 18:39:29.952,2020-12-20 18:36:43.200,2020-12-20 18:37:49.728,2020-12-20 18:38:39.840,2020-12-20 18:41:50.784,0.0,0.0,0.0,0.0,13,41,133.6416609051311,50.112,190.944,1608482070.144,1608482190.24,1608482249.856,1608482369.952,1608482203.2,1608482269.728,1608482319.84,1608482510.784,66.528
39959,2020-12-21 05:30:29.664,2020-12-21 05:31:30.144,2020-12-21 05:33:30.240,2020-12-21 05:35:30.336,2020-12-21 05:29:59.424,2020-12-21 05:30:44.352,2020-12-21 05:32:33.216,2020-12-21 05:34:40.224,0.0,0.5,1.0,1.0,1,42,96.5388612870233,108.864,127.008,1608521429.664,1608521490.144,1608521610.24,1608521730.336,1608521399.424,1608521444.352,1608521553.216,1608521680.224,44.928
39963,2020-12-21 07:44:30.048,2020-12-21 07:46:30.144,2020-12-21 07:48:30.240,2020-12-21 07:51:29.952,2020-12-21 07:45:52.992,2020-12-21 07:46:30.144,2020-12-21 07:47:33.216,2020-12-21 07:52:06.240,0.0,0.5,0.0,0.0,2,43,83.1818534245045,63.072,273.024,1608529470.048,1608529590.144,1608529710.24,1608529889.952,1608529552.992,1608529590.144,1608529653.216,1608529926.24,37.152
39967,2020-12-21 10:28:30.144,2020-12-21 10:30:30.240,2020-12-21 10:32:30.336,2020-12-21 10:35:30.048,2020-12-21 10:28:50.880,2020-12-21 10:30:02.592,2020-12-21 10:31:31.584,2020-12-21 10:34:31.296,0.0,0.0,0.0,0.5,3,44,142.54633281347697,88.992,179.712,1608539310.144,1608539430.24,1608539550.336,1608539730.048,1608539330.88,1608539402.592,1608539491.584,1608539671.296,71.712
39969,2020-12-21 11:39:29.664,2020-12-21 11:41:29.760,2020-12-21 11:43:29.856,2020-12-21 11:46:30.432,2020-12-21 11:41:55.680,2020-12-21 11:43:04.800,2020-12-21 11:44:19.968,2020-12-21 11:48:00.288,0.0,0.5,0.0,0.0,4,45,138.093996859304,75.168,220.32,1608543569.664,1608543689.76,1608543809.856,1608543990.432,1608543715.68,1608543784.8,1608543859.968,1608544080.288,69.12
39971,2020-12-21 12:50:30.048,2020-12-21 12:52:30.144,2020-12-21 12:54:30.240,2020-12-21 12:57:29.952,2020-12-21 12:53:52.224,2020-12-21 12:54:33.696,2020-12-21 12:55:48.864,2020-12-21 12:58:09.696,0.0,0.0,1.0,0.0,5,46,90.60241334812605,75.168,140.832,1608547830.048,1608547950.144,1608548070.24,1608548249.952,1608548032.224,1608548073.696,1608548148.864,1608548289.696,41.472
39973,2020-12-21 14:01:30.432,2020-12-21 14:03:29.664,2020-12-21 14:05:29.760,2020-12-21 14:08:30.336,2020-12-21 14:02:53.376,2020-12-21 14:04:09.408,2020-12-21 14:05:57.408,2020-12-21 14:08:12.192,0.0,0.0,1.0,0.0,6,47,149.9668927370985,108.0,134.784,1608552090.432,1608552209.664,1608552329.76,1608552510.336,1608552173.376,1608552249.408,1608552357.408,1608552492.192,76.032
39977,2020-12-21 16:29:29.760,2020-12-21 16:31:29.856,2020-12-21 16:33:29.952,2020-12-21 16:36:29.664,2020-12-21 16:33:54.144,2020-12-21 16:35:17.952,2020-12-21 16:38:48.768,2020-12-21 16:43:53.760,0.0,1.0,3.0,0.5,7,48,163.32390059961733,210.816,304.992,1608560969.76,1608561089.856,1608561209.952,1608561389.664,1608561234.144,1608561317.952,1608561528.768,1608561833.76,83.808
39979,2020-12-21 17:41:29.760,2020-12-21 17:43:29.856,2020-12-21 17:45:29.952,2020-12-21 17:48:29.664,2020-12-21 17:48:51.264,2020-12-21 17:49:26.688,2020-12-21 17:50:28.896,2020-12-21 17:53:53.664,0.0,0.5,1.0,0.0,8,49,80.21362945505587,62.208,204.768,1608565289.76,1608565409.856,1608565529.952,1608565709.664,1608565731.264,1608565766.688,1608565828.896,1608566033.664,35.424
39981,2020-12-21 18:52:30.144,2020-12-21 18:54:30.240,2020-12-21 18:56:30.336,2020-12-21 18:59:30.048,2020-12-21 18:51:29.664,2020-12-21 18:52:41.376,2020-12-21 18:55:31.584,2020-12-21 18:57:55.008,0.0,1.0,1.0,0.0,9,50,142.54633281347697,170.208,143.424,1608569550.144,1608569670.24,1608569790.336,1608569970.048,1608569489.664,1608569561.376,1608569731.584,1608569875.008,71.712
39985,2020-12-21 21:10:29.856,2020-12-21 21:11:30.336,2020-12-21 21:13:30.432,2020-12-21 21:15:29.664,2020-12-21 21:08:55.680,2020-12-21 21:09:31.104,2020-12-21 21:10:33.312,2020-12-21 21:14:04.992,0.0,0.0,0.0,0.0,10,51,80.21362945505587,62.208,211.68,1608577829.856,1608577890.336,1608578010.432,1608578129.664,1608577735.68,1608577771.104,1608577833.312,1608578044.992,35.424
39961,2020-12-22 06:42:29.664,2020-12-22 06:43:30.144,2020-12-22 06:45:30.240,2020-12-22 06:47:30.336,2020-12-22 06:42:03.744,2020-12-22 06:42:40.896,2020-12-22 06:43:45.696,2020-12-22 06:47:28.608,0.0,0.0,0.0,0.5,1,52,83.1818534245045,64.8,222.912,1608612149.664,1608612210.144,1608612330.24,1608612450.336,1608612123.744,1608612160.896,1608612225.696,1608612448.608,37.152
39963,2020-12-22 07:44:30.048,2020-12-22 07:46:30.144,2020-12-22 07:48:30.240,2020-12-22 07:51:29.952,2020-12-22 07:45:21.024,2020-12-22 07:45:52.992,2020-12-22 07:47:38.400,2020-12-22 07:50:38.112,0.0,0.0,0.5,1.0,2,53,74.27718151615863,105.408,179.712,1608615870.048,1608615990.144,1608616110.24,1608616289.952,1608615921.024,1608615952.992,1608616058.4,1608616238.112,31.968
39965,2020-12-22 08:58:30.144,2020-12-22 09:00:30.240,2020-12-22 09:02:30.336,2020-12-22 09:05:30.048,2020-12-22 09:00:10.368,2020-12-22 09:00:48.384,2020-12-22 09:02:24.288,2020-12-22 09:05:45.600,0.0,1.0,0.0,0.0,3,54,84.6659654092288,95.904,201.312,1608620310.144,1608620430.24,1608620550.336,1608620730.048,1608620410.368,1608620448.384,1608620544.288,1608620745.6,38.016
39969,2020-12-22 11:39:29.664,2020-12-22 11:41:29.760,2020-12-22 11:43:29.856,2020-12-22 11:46:30.432,2020-12-22 11:41:09.888,2020-12-22 11:41:41.856,2020-12-22 11:43:37.632,2020-12-22 11:47:38.688,0.0,0.0,2.0,0.0,4,55,74.27718151615863,115.776,241.056,1608629969.664,1608630089.76,1608630209.856,1608630390.432,1608630069.888,1608630101.856,1608630217.632,1608630458.688,31.968
39971,2020-12-22 12:50:30.048,2020-12-22 12:52:30.144,2020-12-22 12:54:30.240,2020-12-22 12:57:29.952,2020-12-22 12:53:36.672,2020-12-22 12:54:08.640,2020-12-22 12:55:33.312,2020-12-22 12:59:45.600,0.0,0.0,1.0,0.0,5,56,74.27718151615863,84.672,252.288,1608634230.048,1608634350.144,1608634470.24,1608634649.952,1608634416.672,1608634448.64,1608634533.312,1608634785.6,31.968
39973,2020-12-22 14:01:30.432,2020-12-22 14:03:29.664,2020-12-22 14:05:29.760,2020-12-22 14:08:30.336,2020-12-22 14:10:00.192,2020-12-22 14:11:09.312,2020-12-22 14:14:54.816,2020-12-22 14:19:51.168,0.0,1.0,1.5,1.0,6,57,138.093996859304,225.504,296.352,1608638490.432,1608638609.664,1608638729.76,1608638910.336,1608639000.192,1608639069.312,1608639294.816,1608639591.168,69.12
39975,2020-12-22 15:12:29.952,2020-12-22 15:14:30.048,2020-12-22 15:16:30.144,2020-12-22 15:19:29.856,2020-12-22 15:20:36.384,2020-12-22 15:21:17.856,2020-12-22 15:22:21.792,2020-12-22 15:27:29.376,0.0,0.5,2.0,0.0,7,58,90.60241334812605,63.936,307.584,1608642749.952,1608642870.048,1608642990.144,1608643169.856,1608643236.384,1608643277.856,1608643341.792,1608643649.376,41.472
39977,2020-12-22 16:29:29.760,2020-12-22 16:31:29.856,2020-12-22 16:33:29.952,2020-12-22 16:36:29.664,2020-12-22 16:31:45.408,2020-12-22 16:32:19.104,2020-12-22 16:35:17.952,2020-12-22 16:41:19.968,0.0,2.0,1.0,0.0,8,59,77.24540548560725,178.848,362.016,1608647369.76,1608647489.856,1608647609.952,1608647789.664,1608647505.408,1608647539.104,1608647717.952,1608648079.968,33.696
39979,2020-12-22 17:41:29.760,2020-12-22 17:43:29.856,2020-12-22 17:45:29.952,2020-12-22 17:48:29.664,2020-12-22 17:44:39.840,2020-12-22 17:46:25.248,2020-12-22 17:50:04.704,2020-12-22 17:53:25.152,0.0,1.0,1.0,0.0,9,60,200.4267002177251,219.456,200.448,1608651689.76,1608651809.856,1608651929.952,1608652109.664,1608651879.84,1608651985.248,1608652204.704,1608652405.152,105.408
39981,2020-12-22 18:52:30.144,2020-12-22 18:54:30.240,2020-12-22 18:56:30.336,2020-12-22 18:59:30.048,2020-12-22 18:59:49.920,2020-12-22 19:00:34.848,2020-12-22 19:02:20.256,2020-12-22 19:07:25.248,0.0,1.0,2.0,0.0,10,61,96.5388612870233,105.408,304.992,1608655950.144,1608656070.24,1608656190.336,1608656370.048,1608656389.92,1608656434.848,1608656540.256,1608656845.248,44.928
39983,2020-12-22 19:59:30.336,2020-12-22 20:00:29.952,2020-12-22 20:02:30.048,2020-12-22 20:04:30.144,2020-12-22 20:01:03.648,2020-12-22 20:01:57.216,2020-12-22 20:02:41.280,2020-12-22 20:05:21.984,0.0,0.0,1.0,0.0,11,62,111.3799811342664,44.064,160.704,1608659970.336,1608660029.952,1608660150.048,1608660270.144,1608660063.648,1608660117.216,1608660161.28,1608660321.984,53.568
39985,2020-12-22 21:10:29.856,2020-12-22 21:11:30.336,2020-12-22 21:13:30.432,2020-12-22 21:15:29.664,2020-12-22 21:10:46.272,2020-12-22 21:11:51.072,2020-12-22 21:12:44.640,2020-12-22 21:15:25.344,0.0,0.0,0.5,0.0,12,63,130.67343693568245,53.568,160.704,1608664229.856,1608664290.336,1608664410.432,1608664529.664,1608664246.272,1608664311.072,1608664364.64,1608664525.344,64.8
39961,2020-12-23 06:42:29.664,2020-12-23 06:43:30.144,2020-12-23 06:45:30.240,2020-12-23 06:47:30.336,2020-12-23 06:42:15.840,2020-12-23 06:42:59.904,2020-12-23 06:44:34.944,2020-12-23 06:47:26.016,0.0,1.0,0.0,0.0,1,64,95.05474930229899,95.04,171.072,1608698549.664,1608698610.144,1608698730.24,1608698850.336,1608698535.84,1608698579.904,1608698674.944,1608698846.016,44.064
39963,2020-12-23 07:44:30.048,2020-12-23 07:46:30.144,2020-12-23 07:48:30.240,2020-12-23 07:51:29.952,2020-12-23 07:45:25.344,2020-12-23 07:45:57.312,2020-12-23 07:47:32.352,2020-12-23 07:49:39.360,0.0,0.0,1.0,0.0,2,65,74.27718151615863,95.04,127.008,1608702270.048,1608702390.144,1608702510.24,1608702689.952,1608702325.344,1608702357.312,1608702452.352,1608702579.36,31.968
39967,2020-12-23 10:28:30.144,2020-12-23 10:30:30.240,2020-12-23 10:32:30.336,2020-12-23 10:35:30.048,2020-12-23 10:28:25.824,2020-12-23 10:29:35.808,2020-12-23 10:31:31.584,2020-12-23 10:34:31.296,0.0,0.5,0.5,0.0,3,66,139.57810884402832,115.776,179.712,1608712110.144,1608712230.24,1608712350.336,1608712530.048,1608712105.824,1608712175.808,1608712291.584,1608712471.296,69.984
39969,2020-12-23 11:39:29.664,2020-12-23 11:41:29.760,2020-12-23 11:43:29.856,2020-12-23 11:46:30.432,2020-12-23 11:41:34.080,2020-12-23 11:42:42.336,2020-12-23 11:44:26.880,2020-12-23 11:47:50.784,0.0,0.0,2.0,0.0,4,67,136.6098848745797,104.544,203.904,1608716369.664,1608716489.76,1608716609.856,1608716790.432,1608716494.08,1608716562.336,1608716666.88,1608716870.784,68.256
39971,2020-12-23 12:50:30.048,2020-12-23 12:52:30.144,2020-12-23 12:54:30.240,2020-12-23 12:57:29.952,2020-12-23 12:53:00.384,2020-12-23 12:53:32.352,2020-12-23 12:55:28.992,2020-12-23 12:59:41.280,0.0,0.5,1.0,0.0,5,68,74.27718151615863,116.64,252.288,1608720630.048,1608720750.144,1608720870.24,1608721049.952,1608720780.384,1608720812.352,1608720928.992,1608721181.28,31.968
39973,2020-12-23 14:01:30.432,2020-12-23 14:03:29.664,2020-12-23 14:05:29.760,2020-12-23 14:08:30.336,2020-12-23 14:07:56.640,2020-12-23 14:08:38.976,2020-12-23 14:10:44.256,2020-12-23 14:13:33.600,0.0,0.5,1.0,0.0,6,69,92.08652533285036,125.28,169.344,1608724890.432,1608725009.664,1608725129.76,1608725310.336,1608725276.64,1608725318.976,1608725444.256,1608725613.6,42.336
39975,2020-12-23 15:12:29.952,2020-12-23 15:14:30.048,2020-12-23 15:16:30.144,2020-12-23 15:19:29.856,2020-12-23 15:19:09.984,2020-12-23 15:20:05.280,2020-12-23 15:21:15.264,2020-12-23 15:23:24.864,0.0,0.0,1.0,0.0,7,70,114.34820510371503,69.984,129.6,1608729149.952,1608729270.048,1608729390.144,1608729569.856,1608729549.984,1608729605.28,1608729675.264,1608729804.864,55.296
39977,2020-12-23 16:29:29.760,2020-12-23 16:31:29.856,2020-12-23 16:33:29.952,2020-12-23 16:36:29.664,2020-12-23 16:34:35.616,2020-12-23 16:35:21.408,2020-12-23 16:36:46.080,2020-12-23 16:41:23.424,0.0,0.0,1.0,0.0,8,71,98.02297327174762,84.672,277.344,1608733769.76,1608733889.856,1608734009.952,1608734189.664,1608734075.616,1608734121.408,1608734206.08,1608734483.424,45.792
39979,2020-12-23 17:41:29.760,2020-12-23 17:43:29.856,2020-12-23 17:45:29.952,2020-12-23 17:48:29.664,2020-12-23 17:43:49.728,2020-12-23 17:44:56.256,2020-12-23 17:46:00.192,2020-12-23 17:49:31.008,0.0,1.0,1.0,0.0,9,72,133.6416609051311,63.936,210.816,1608738089.76,1608738209.856,1608738329.952,1608738509.664,1608738229.728,1608738296.256,1608738360.192,1608738571.008,66.528
39981,2020-12-23 18:52:30.144,2020-12-23 18:54:30.240,2020-12-23 18:56:30.336,2020-12-23 18:59:30.048,2020-12-23 18:53:06.432,2020-12-23 18:53:57.408,2020-12-23 18:56:27.744,2020-12-23 18:59:57.696,0.0,2.0,1.0,0.0,10,73,106.92764518009348,150.336,209.952,1608742350.144,1608742470.24,1608742590.336,1608742770.048,1608742386.432,1608742437.408,1608742587.744,1608742797.696,50.976
39983,2020-12-23 19:59:30.336,2020-12-23 20:00:29.952,2020-12-23 20:02:30.048,2020-12-23 20:04:30.144,2020-12-23 20:00:12.672,2020-12-23 20:00:44.640,2020-12-23 20:02:10.176,2020-12-23 20:05:28.032,0.0,1.0,1.0,0.0,11,74,74.27718151615863,85.536,197.856,1608746370.336,1608746429.952,1608746550.048,1608746670.144,1608746412.672,1608746444.64,1608746530.176,1608746728.032,31.968
40234,2020-12-24 06:29:30.336,2020-12-24 06:30:29.952,2020-12-24 06:31:30.432,2020-12-24 06:33:29.664,2020-12-24 06:28:50.592,2020-12-24 06:29:38.112,2020-12-24 06:30:42.912,2020-12-24 06:33:31.392,0.0,1.0,0.0,0.0,1,75,100.99119724119623,64.8,168.48,1608784170.336,1608784229.952,1608784290.432,1608784409.664,1608784130.592,1608784178.112,1608784242.912,1608784411.392,47.52
40236,2020-12-24 07:39:30.240,2020-12-24 07:41:30.336,2020-12-24 07:42:29.952,2020-12-24 07:44:30.048,2020-12-24 07:39:43.200,2020-12-24 07:40:46.272,2020-12-24 07:41:51.072,2020-12-24 07:45:32.256,0.0,0.0,0.0,0.0,2,76,127.70521296623384,64.8,221.184,1608788370.24,1608788490.336,1608788549.952,1608788670.048,1608788383.2,1608788446.272,1608788511.072,1608788732.256,63.072
40238,2020-12-24 08:42:30.240,2020-12-24 08:44:30.336,2020-12-24 08:45:29.952,2020-12-24 08:47:30.048,2020-12-24 08:42:50.976,2020-12-24 08:43:45.408,2020-12-24 08:44:45.888,2020-12-24 08:47:28.320,0.0,0.0,0.0,0.0,3,77,112.86409311899072,60.48,162.432,1608792150.24,1608792270.336,1608792329.952,1608792450.048,1608792170.976,1608792225.408,1608792285.888,1608792448.32,54.432
40240,2020-12-24 09:56:30.336,2020-12-24 09:58:30.432,2020-12-24 09:59:30.048,2020-12-24 10:01:30.144,2020-12-24 09:57:35.136,2020-12-24 09:58:15.744,2020-12-24 09:59:06.720,2020-12-24 10:03:33.696,0.0,0.0,0.0,0.0,4,78,89.11830136340174,50.976,266.976,1608796590.336,1608796710.432,1608796770.048,1608796890.144,1608796655.136,1608796695.744,1608796746.72,1608797013.696,40.608
40242,2020-12-24 11:03:29.664,2020-12-24 11:05:29.760,2020-12-24 11:06:30.240,2020-12-24 11:08:30.336,2020-12-24 11:04:47.424,2020-12-24 11:05:14.208,2020-12-24 11:06:26.784,2020-12-24 11:09:37.728,0.0,0.0,0.5,0.0,5,79,65.37250960781276,72.576,190.944,1608800609.664,1608800729.76,1608800790.24,1608800910.336,1608800687.424,1608800714.208,1608800786.784,1608800977.728,26.784
