temp;feels_like;temp_min;temp_max;pressure;humidity;wind_speed;rain_1h;rain_3h;snow_1h;snow_3h;clouds_all
7.84;7.84;7.82;16.35;1028;81;1;;;;;90
11.06;9.94;6.19;17.87;1028;66;3.1;;;;;90
12.3;11.18;10.55;18.17;1025;61;1;;;;;75
11.69;10.53;10.55;13.35;1027;62;3.1;;;;;90
10.84;9.6;9.82;12.79;1028;62;4.1;;;;;75
9.24;8.31;7.61;10.69;1023;71;2;;;;;40
7.82;7.16;5.94;7.82;1028;75;1.5;;;;;90
8.11;8.11;7.82;16.87;1025;78;0;;;;;40
8.01;6.39;7.61;9.45;1029;81;2.6;;;;;90
7.83;7.83;6.5;10.01;1029;81;1;;;;;90
7.87;7.87;3.29;10.01;1026;81;0;;;;;75
8.49;8.49;5.39;9.76;1030;76;0;;;;;90
8.82;6.5;8.82;9.46;1029;75;4.1;;;;;90
8.44;8.44;7.35;9.46;1026;78;1;;;;;75
9.53;7.16;7.35;10.01;1029;71;4.6;;;;;90
9.16;8.21;7.55;15.57;1024;68;2;;;;;75
9.56;7.42;7.55;10.99;1028;66;4.1;;;;;90
8.59;8.59;5.94;10.09;1024;68;0;;;;;75
8.65;6.55;5.38;10.09;1028;70;3.6;;;;;90
7.9;5.99;4.83;8.12;1024;71;3;;;;;40
7.09;4.13;4.27;9.21;1029;74;4.6;;;;;0
3.82;0.66;3.72;3.82;1029;86;3.6;;;;;0
4.85;4.85;2.82;6.45;1025;85;1;;;;;20
4.31;4.31;1.39;15.07;1028;93;1;;;;;1
7.82;7.82;7.82;9.46;1028;81;0.5;;;;;20
10.41;9.1;7.55;15.67;1027;61;3.6;;;;;20
11.43;10.09;8.35;16.37;1022;56;0;;;;;20
11.39;10.07;8.35;16.37;1025;57;4.1;;;;;0
5.92;5.92;4.46;9.68;1023;81;0;;;;;40
3.81;0.65;2.79;8.57;1026;86;3.6;;;;;0
4.15;4.15;2.24;7.85;1023;90;1;;;;;0
1.65;-0.65;-0.18;8.01;1027;86;2.1;;;;;75
3.96;2.76;1.82;12.37;1028;85;1.5;;;;;90
4.37;4.37;2.82;9.13;1027;85;1;;;;;75
6.65;6.65;4.82;11.27;1027;79;1;;;;;90
8.83;8.83;7.82;11.37;1026;71;0;;;;;75
8.75;8.75;7.61;10.32;1026;71;1;;;;;40
8.19;8.19;6.82;10.57;1024;79;0;;;;;40
6.04;6.04;4.82;8.1;1027;81;1;;;;;40
5.69;5.69;3.29;8.97;1025;89;0;;;;;40
4.73;4.73;2.82;8.97;1027;86;0;;;;;20
5.21;5.21;3.29;8.35;1025;87;0;;;;;75
4.99;4.99;3.82;7.05;1027;87;1;;;;;90
5.84;5.84;5.82;9.46;1026;86;0;;;;;75
8.34;8.34;7.89;9.83;1022;79;1;;;;;40
9.65;8.7;7.89;12.24;1026;71;2.1;;;;;20
10.84;9.57;10.24;13.9;1025;61;1.5;;;;;40
11.7;10.39;9.35;13.9;1023;56;0;;;;;20
11.98;10.7;9.27;13.35;1025;56;2.6;;;;;20
12.02;10.74;8.57;13.35;1025;56;1.79;;;;;0
10.62;9.36;8.57;11.43;1023;62;0.89;;;;;0
8.26;7.66;6.5;9.97;1025;70;1.5;;;;;1
6.67;6.67;3.19;10.17;1024;74;0;;;;;0
4.28;3.13;2.82;8.57;1026;83;1.5;;;;;1
3.93;3.93;0.79;10.17;1025;85;0;;;;;0
-0.22;-0.22;-2.18;8.57;1025;91;0;;;;;90
1.01;1.01;-2.18;11.57;1025;89;0;;;;;90
11.46;10.18;10.32;15.37;1021;58;0;;;;;0
13.33;12.05;10.79;15.37;1023;51;1.5;;;;;0
13.03;11.77;9.27;13.82;1023;53;1.5;;;;;0
11.6;10.38;7.61;12.67;1020;60;1;;;;;0
8.32;7.73;7.48;11.55;1008;65;1.5;;;;;1
5.6;5.6;3.49;11.97;1006;76;0;;;;;1
4.88;4.88;3.04;11.97;1008;78;1;;;;;1
3.59;1.62;1.93;8.57;1008;79;2.1;;;;;1
3.5;1.62;1.37;12.17;1007;82;2;;;;;0
-0.17;-0.17;-2.18;9.75;989;86;0;;;;;90
0.33;0.33;-1.18;10.38;1023;92;1;;;;;90
2.11;0.65;0.82;2.48;963;72;1.5;;;;;90
6.22;6.22;2.82;12.05;1006;76;1;;;;;40
9.84;9.84;8.82;12.61;990;55;0.5;;;;;0
11.25;9.92;10.52;14.49;994;57;1;;;;;0
11.35;9.87;10.26;14.49;989;51;0;;;;;0
11.27;9.78;9.7;12.82;988;51;0.5;;;;;0
9.27;9.27;7.48;12.65;988;60;1;;;;;0
7.21;5.85;6.37;10.38;988;70;2.1;;;;;90
6.73;5.29;5.81;11.35;983;69;2.1;;;;;90
5.77;4.82;4.7;11.35;974;70;1.5;;;;;90
5.91;5.91;5.26;11.5;974;71;0;;;;;90
6.33;6.33;4.7;11.75;982;75;0;;;;;40
5.4;5.4;4.15;11.35;984;78;0;;;;;75
6.07;6.07;4.7;11.5;986;74;1;;;;;90
6.69;6.69;5.81;11.5;986;72;0;;;;;90
7.91;7.91;6.93;10.97;986;68;0;;;;;75
9.36;9.36;9.15;10.82;965;56;0;;;;;90
11.53;10.23;9.7;15.57;992;57;0;;;;;40
11.48;10.12;9.7;14.46;993;55;0;;;;;90
10.99;9.63;9.15;13.65;993;57;1.5;;;;;90
10.25;8.95;8.04;13.1;993;62;0;;;;;75
7.9;7.9;6.37;12.15;987;73;0;;;;;75
7.26;4.58;5.26;12.15;989;75;4.1;;;;;90
6.69;5.34;4.7;11.25;988;77;2;;;;;40
6.31;4.37;3.59;9.76;999;78;2.6;;;;;90
6.88;6.88;4.7;10.32;998;78;0;;;;;75
7.06;5.26;5.26;10.32;999;78;2.6;;;;;90
7.84;7.19;5.81;10.88;999;74;1.5;;;;;90
7.95;7.95;6.37;10.88;999;72;1;;;;;90
7.05;7.05;5.94;8.97;990;74;0;;;;;40
6.69;5.87;5.81;8.35;992;73;1.5;;;;;90
6.68;6.68;5.81;8.37;991;72;0;;;;;40
5.96;3.96;5.26;8.37;992;76;2.6;;;;;90
6.16;4.72;4.69;7.57;991;73;2;;;;;40
1.43;1.43;0.81;5.24;991;88;1;;;;;1
9.08;8.12;6.9;9.82;1024;68;2;;;;;20
9.82;7.74;7.46;10.57;1024;57;4.1;;;;;40
8.36;8.36;6.9;9.59;1020;64;1;;;;;0
5.15;2.61;4.27;9.59;986;69;3.1;;;;;0
4.69;4.69;3.04;8.1;991;73;1;;;;;20
4.07;0.97;2.48;7.54;992;78;3.6;;;;;75
2.7;2.7;1.37;6.9;983;78;0;;;;;20
-1.82;-1.82;-3.07;8.35;980;83;0;;;;;22
0.13;-1.61;-2.52;11.77;989;77;1.5;;;;;40
1.57;-1.26;-0.3;9.68;989;74;2.6;;;;;90
2.49;2.49;0.81;11.65;981;73;0;;;;;90
3.98;2.78;2.48;11.65;982;62;1.5;;;;;90
5.42;5.42;4.15;12.57;980;56;1;;;;;20
5.26;3.57;4.15;9.68;981;59;2.1;;;;;20
3.25;3.25;1.5;5.35;987;67;1;;;;;75
3.31;1.29;1.13;5.35;1000;69;2.1;;;;;90
3.8;1.39;0.57;3.82;1022;75;2.6;;;;;90
1.53;1.53;-0.17;2.95;986;71;0;;;;;75
2.42;2.42;0.26;5.57;988;73;1;;;;;40
3.18;-1.71;0.26;8.9;1003;69;6.7;;;;;90
1.03;-3.68;-0.85;5.57;990;74;5.1;;;;;90
1.61;-2.37;-1.41;7.37;998;73;4.1;;;;;90
1.59;1.59;-0.85;5.32;998;72;1;;;;;75
0.98;-1.43;-0.85;3.9;992;74;2.1;;;;;90
-1.4;-1.4;-3.07;2.46;993;82;1;;;;;85
0.18;-1.55;-1.96;4.46;994;79;1.5;;;;;1
4.33;4.33;4.02;6.9;1009;66;1;;;;;20
5.96;5.96;4.35;8.9;1010;56;1;;;;;20
6.84;5.42;6.82;10.01;1032;60;2.1;;;;;20
7.53;6.83;5.15;8.9;1030;52;1.5;;;;;0
7.07;6.31;4.83;9.13;998;48;1.5;;;;;0
1.62;-1.64;-0.3;5.35;999;70;3.1;;;;;0
1.11;-1.28;-0.85;4.76;1006;72;2.1;;;;;0
0.25;0.25;-1.96;7.05;1005;75;0;;;;;0
-3.11;-3.11;-4.19;11.17;996;84;0;;;;;2
-0.78;-0.78;-3.51;11.9;1007;85;0.5;;;;;1
2.85;2.85;1.37;13.16;989;65;0;;;;;20
8.08;8.08;6.82;13.72;1001;49;0.5;;;;;0
9.49;9.49;8.62;13.57;999;49;0;;;;;0
10.33;8.59;9.7;13.57;993;45;1.5;;;;;0
9.48;9.06;8.59;12.49;993;48;1.5;;;;;0
7.27;7.27;5.81;11.97;992;58;0;;;;;0
4.07;4.07;2.82;10.79;993;66;1;;;;;1
3.51;3.51;1.82;10.38;992;70;0;;;;;34
2.84;1.48;0.81;10.79;994;71;1.5;;;;;1
1.05;1.05;0.81;11.35;987;75;1;;;;;1
0.89;0.89;-0.91;11.35;986;77;1;;;;;80
0.39;-4.49;-1.41;6.9;989;76;5.1;;;;;1
1.61;-3.26;-0.3;8.01;989;69;5.7;;;;;1
2.02;-0.1;0.26;9.47;988;68;2;;;;;75
2.68;-1.91;0.81;9.68;989;67;5.7;;;;;1
4.14;2.37;3.09;10.87;987;60;2;;;;;20
4.96;2.39;3.09;8.35;988;57;3.1;;;;;0
4.33;3.18;3.04;7.24;989;59;1.5;;;;;0
2.76;2.76;1.37;6.35;988;66;1;;;;;27
-0.55;-0.55;-1.41;4.75;989;79;0;;;;;20
-1.6;-3.58;-2.52;4.75;990;81;1.5;;;;;1
-2.36;-2.36;-3.07;4.27;996;84;0.5;;;;;1
-1.14;-1.14;-3.63;5.94;997;79;0;;;;;20
-1.66;-1.66;-4.74;10.17;997;85;0;;;;;75
-1.15;-1.15;-3.63;10.24;997;84;0.5;;;;;90
0.26;0.26;-1.38;11.27;1005;85;0;;;;;90
-0.18;-0.18;-0.18;11.35;1027;92;1;;;;;90
2.4;2.4;0.82;13.17;1003;65;0;;;;;40
3.04;1.71;0.82;13.17;1004;72;1.5;;;;;75
2.48;1.07;0.82;10.24;1011;73;1.5;;;;;40
2.31;0.88;-1.18;3.1;1008;72;1.5;;;;;90
0.27;0.27;-2.52;11.17;1001;83;0;;;;;90
0.73;0.73;-1.18;11.17;1011;85;0.5;;;;;90
-1.59;-1.59;-3.07;9.27;994;88;1;;;;;90
-0.76;-0.76;-3.07;11.17;993;85;1;;;;;90
-3.69;-3.69;-4.19;-2.18;968;81;1;;;;;90
-1.32;-3.26;-4.61;12.55;1005;90;1.5;;;;;90
0.17;0.17;-2.18;15.05;1026;100;1;;;;;90
4.09;4.09;0.82;16.15;1002;60;0;;;;;0
4.82;4.82;2.82;16.15;1003;66;1;;;;;1
2.9;2.9;2.82;12.61;1003;68;0.5;;;;;1
2.99;2.99;0.81;14.35;1008;73;0;;;;;0
-0.56;-3.23;-3.18;11.35;1010;84;2.1;;;;;90
1.09;1.09;-2.18;13.55;1025;83;0;;;;;90
0.2;-1.53;-3.18;13.55;1026;90;1.5;;;;;90
-3.18;-3.18;-3.18;10.79;1025;100;0.5;;;;;90
-0.8;-0.8;-4.98;13.17;1021;100;0;;;;;90
-2.53;-2.53;-5.18;13.37;1022;95;0;;;;;90
-2.85;-2.85;-5.18;13.57;1025;100;0.5;;;;;90
1.74;1.74;-1.18;16.35;1002;79;0.5;;;;;75
7.96;7.96;4.82;16.17;983;50;0;;;;;0
7.95;7.95;6.37;16.17;983;46;1;;;;;1
7.04;7.04;4.7;13.01;990;50;0;;;;;1
4.96;4.96;1.93;13.47;989;59;0;;;;;0
1.54;1.54;-1.18;11.9;1022;82;0;;;;;1
2.11;2.11;-2.18;12.17;1005;74;0;;;;;0
0.69;-0.97;-1.18;12.17;1000;81;1.5;;;;;1
-0.03;-1.79;-0.18;10.79;1000;70;1.5;;;;;1
-6.18;-9.8;-6.18;10.94;1020;92;2.1;;;;;20
-3.4;-3.4;-6.41;12.07;1019;96;0;;;;;20
2.83;2.83;-1.18;13.57;995;65;0.5;;;;;1
6.18;6.18;0.09;14.37;988;53;0.5;;;;;1
7.46;7.46;5.82;13.16;1003;50;1;;;;;1
8.48;8.48;5.82;13.87;986;47;0;;;;;20
9.32;9.32;6.49;13.87;986;41;1;;;;;1
7.26;6.52;5.81;10.38;979;46;1.5;;;;;0
4.8;4.8;3.59;11.9;978;55;0;;;;;20
2.89;0.8;1.37;11.87;979;63;2.1;;;;;1
1.27;1.27;-1.71;11.17;985;73;0;;;;;20
0.34;0.34;-1.71;11.17;997;82;0;;;;;1
-0.57;-2.4;-1.18;11.35;986;78;1.5;;;;;1
0.94;0.94;-1.31;11.37;985;70;0;;;;;75
-1.3;-1.3;-4.18;9.27;1002;83;0;;;;;20
-2.55;-2.55;-4.18;9.27;1018;100;1;;;;;1
-0.4;-0.4;-1.18;8.57;981;72;1;;;;;1
0.69;0.69;-2.11;10.37;995;74;0;;;;;40
2.41;0.24;-2.11;10.37;997;69;2.1;;;;;1
2.7;2.7;2.48;9.68;996;68;1;;;;;1
4.43;4.43;0.29;8.57;985;59;1;;;;;20
4.76;4.76;0.29;12.57;992;59;1;;;;;1
4.31;2.46;2.48;9.13;986;58;2.1;;;;;1
3.06;3.06;0.26;9.87;991;66;0;;;;;20
1.97;1.97;-1.41;10.67;1002;75;0;;;;;40
0.69;-1.77;-1.96;10.67;988;76;2.1;;;;;75
0.31;-3.21;-1.96;6.9;988;77;3.1;;;;;75
0.65;0.65;-1.96;10.07;988;77;0;;;;;75
-1.63;-6.36;-4.74;5.79;997;87;4.1;;;;;90
-2.02;-4.81;-3.63;0.79;989;83;2;;;;;90
-2.33;-7.22;-3.63;1.35;985;85;4.1;;;;;90
-2.01;-7.17;-3.63;1.35;985;83;4.6;;;;;90
-2.17;-6.11;-3.63;0.79;990;86;3;;;;;75
-3.42;-3.42;-5.3;1.67;991;83;1;;;;;40
-3.21;-7.45;-5.21;1.67;992;83;3.1;;;;;90
-3.9;-9.15;-5.3;-1.99;992;83;4.1;;;;;90
-8.88;-8.88;-11.41;-2.45;999;81;0;;;;;90
-6.1;-6.1;-9.18;7.77;1025;81;0.5;;;;;90
-8.18;-8.18;-8.18;4.68;1023;92;0;;;;;90
-5.14;-5.14;-7.52;8.07;998;75;0;;;;;20
-3.86;-3.86;-6.18;8.07;998;74;0;;;;;90
-2.07;-2.07;-6.18;7.77;1005;76;0;;;;;20
-3.48;-3.48;-6.18;7.77;996;79;0.5;;;;;90
-4.27;-4.27;-6.18;4.68;996;81;1;;;;;90
-4.96;-4.96;-8.18;0.38;995;81;0;;;;;20
-6.16;-8.78;-10.18;1.5;990;78;1.5;;;;;90
-8.81;-8.81;-13.18;8.07;1023;84;0;;;;;90
-8.57;-8.57;-12.18;-0.73;1023;79;0;;;;;40
-9.05;-9.05;-12.18;8.17;991;80;0.5;;;;;20
-7.21;-7.21;-9.18;7.46;1002;77;1;;;;;20
0.58;0.58;-1.18;11.17;1018;83;1;;;;;0
-0.6;-0.6;-2.18;11.17;989;79;0;;;;;0
-1.15;-1.15;-1.41;6.9;988;81;1;;;;;0
-2.01;-2.01;-3.18;3.16;987;82;0;;;;;20
-3.11;-3.11;-5.18;8.37;996;82;0;;;;;20
-4.19;-8.63;-6.18;8.37;997;85;3.1;;;;;1
-4.4;-10.14;-6.18;5.38;997;82;4.6;;;;;1
-3.42;-3.42;-5.3;4.83;997;81;0;;;;;0
-2.18;-7.39;-2.18;10.79;1020;86;4.6;;;;;0
1.05;1.05;-0.18;12.77;997;67;0;;;;;0
2.31;-2.61;0.82;11.9;1020;72;6.2;;;;;0
3.55;3.55;1.82;13.17;1017;68;0;;;;;20
2.56;-1.2;1.82;13.17;986;65;4.1;;;;;0
1.87;-3.17;1.82;7.61;996;68;6.2;;;;;20
-0.27;-5.89;-1.41;6.15;986;72;6.2;;;;;0
-0.63;-0.63;-2.52;7.05;992;76;1;;;;;0
-1;-7.06;-3.63;11.87;993;77;6.7;;;;;0
-1.5;-7.19;-3.63;1.79;993;81;5.7;;;;;0
-1.22;-1.22;-3.63;11.67;992;81;0;;;;;20
1.13;-1.14;-0.85;9.67;989;81;2;;;;;75
1.52;-4.63;-0.85;9.67;991;83;8.8;;;;;90
1.71;-3.99;0.26;9.27;991;83;7.7;;;;;90
1.8;-0.36;0.26;10.27;982;82;2;;;;;75
1.91;-4.29;0.81;10.24;982;81;9.3;;;;;90
2.38;0.32;0.81;11.17;981;82;2;;;;;90
3.03;-2.65;1.37;11.17;982;81;8.8;;;;;90
3.37;-1.84;1.37;9.68;990;82;7.7;;;;;90
3.54;1.67;1.93;10.87;988;82;2;;;;;75
3.79;-1.47;1.93;9.68;993;84;8.2;;;;;90
4.07;4.07;2.48;11.27;992;85;0;;;;;75
3.75;0.26;1.93;11.27;984;85;4.1;;;;;90
4.07;4.07;2.48;11.37;983;84;0;;;;;75
3.34;0.84;0.81;9.68;985;86;2.6;;;;;90
6.82;4.63;6.82;10.24;1018;87;3.1;;;;;90
7.27;7.27;6.82;11.87;1015;84;1;;;;;40
8.75;6.19;7.82;10.79;1019;75;4.6;;;;;75
8.65;7.62;7.82;11.97;1016;76;2;;;;;40
8.47;6.94;7.82;10.09;1003;76;2.6;;;;;90
7.87;6.23;6.93;10.24;993;76;2.6;;;;;90
7.27;5.23;5.81;11.27;992;79;3;;;;;40
6.52;4.62;4.7;10.57;987;84;2.6;;;;;90
5.96;3.96;4.7;9.13;981;87;2.6;;;;;90
6.52;6.52;5.26;10.77;986;87;1;;;;;90
5.79;2.52;3.59;8.57;988;88;4.6;;;;;90
6.96;3.97;5.26;10.24;988;82;4.6;;;;;90
7.69;7.69;6.37;11.35;987;78;1;;;;;90
7.4;4.05;6.37;11.07;987;79;5.7;;;;;90
7.71;4.26;6.37;10.24;987;81;6.2;;;;;90
7.23;7.23;5.81;11.57;985;80;1;;;;;40
7.22;3.64;5.26;11.57;986;79;6.2;;;;;90
6.68;2.77;4.7;9.21;985;83;6.7;;;;;90
6.64;6.64;4.7;10.47;984;83;1;;;;;40
6.85;4.08;5.26;10.47;985;81;4.1;;;;;90
6.74;6.74;5.26;10.37;984;79;1;;;;;75
6.43;3.08;5.26;10.37;985;80;5.1;;;;;90
6.57;3.01;4.7;9.13;985;80;5.7;;;;;90
6.22;2.86;4.15;9.47;984;81;5;;;;;75
5.13;2.66;3.04;10.57;987;87;3;;;;;75
4.99;0.43;3.59;10.79;980;87;7.2;;;;;90
4.79;2.25;3.59;11.07;978;86;3;;;;;40
4.67;-0.32;3.04;7.46;979;87;8.2;;;;;90
4.51;0.19;3.04;7.46;979;88;6.2;1;;;;90
4.47;2.75;3.04;7.46;978;89;2;1;;;;75
3.01;0.94;1.37;6.35;980;92;2.1;2;;;;90
2.68;2.68;0.26;8.77;978;89;1;2;;;;40
1.48;-0.85;0.26;6.9;980;92;2.1;1;;;;90
1.73;1.73;-0.3;8.67;979;92;0;1;;;;40
1.25;1.25;-0.3;5.67;980;88;0;;;;;75
1.18;-0.41;-0.3;5.79;983;89;1.5;;;;;90
1.78;-0.5;0.79;5.79;983;87;2.1;;;;;90
2.5;2.5;0.81;7.57;982;84;0;;;;;75
4.47;3.34;4.15;4.82;983;75;1.5;;;;;75
5.8;5.8;4.82;6.99;989;75;0;;;;;40
6.3;5.43;5.81;6.99;982;70;1.5;;;;;20
5.56;5.56;4.15;7.46;982;72;0.5;;;;;0
3.7;3.7;1.93;6.9;981;82;0;;;;;20
2.12;0.66;0.26;7.46;983;90;1.5;;;;;1
1.11;1.11;-0.3;6.5;982;85;1;;;;;92
0.23;-1.49;-0.85;7.46;984;86;1.5;;;;;40
0.4;-1.3;-0.3;7.46;984;85;1.5;;;;;75
3.07;-2.76;1.37;9.17;983;86;9.3;;;;;90
2.97;-2.17;1.37;9.13;983;86;7.2;;;;;90
3.5;1.62;1.93;9.77;982;84;2;;;;;75
3.88;-1.35;2.48;9.83;981;80;8.2;;;;;90
4.11;1.44;2.48;10.17;979;80;3;;;;;75
4.69;-0.13;2.48;10.17;988;78;7.7;;;;;90
4.18;2.41;1.93;10.37;985;80;2;;;;;75
3.87;-0.62;1.37;10.79;986;81;6.2;;;;;90
4.05;1.36;1.37;11.07;985;80;3;1;;;;40
4.29;-0.47;1.93;11.07;986;81;7.2;1;;;;90
4.1;-0.72;1.93;11.9;985;84;7.2;1;;;;75
4.63;1.4;1.93;11.47;984;82;4;1;;;;40
4.94;2.36;4.15;10.24;976;89;3.1;;;;;40
5.39;4.39;4.7;8.57;977;90;1.5;;;;;75
6.49;6.49;5.26;9.77;975;85;0;;;;;40
7.39;6.67;5.81;10.77;975;88;1.5;;;;;90
7.06;7.06;6.37;9.39;975;88;0.5;;;;;90
7.56;7.56;5.81;10.17;980;88;0;;;;;40
6.14;6.14;4.7;9.67;973;92;0;1;;;;40
5.82;5.82;4.7;9.67;975;94;1;1;;;;90
5.56;3.92;4.15;6.82;975;90;2.1;1;;;;90
5.53;5.53;4.15;6.82;973;91;0;1;;;;40
3.63;3.63;1.93;6.57;975;90;0;;;;;75
3.9;3.9;2.48;6.57;977;88;1;;;;;75
5.82;5.82;4.68;5.82;1008;86;0;;;;;75
5.64;5.64;4.49;6.97;975;81;0;;;;;75
7.53;6.23;5.85;7.82;987;71;2.1;;;;;75
7.7;7.7;6.37;8.59;984;74;0;;;;;40
7.71;7.04;6.37;8.57;975;72;1.5;;;;;20
7.5;6.8;5.38;7.82;975;73;1.5;;;;;0
5.66;5.66;5.26;6.42;973;79;0;;;;;20
3.08;1.76;2.82;6.9;975;86;1.5;;;;;1
3.02;3.02;1.82;6.9;973;87;0;;;;;40
2.52;1.12;1.37;6.9;975;88;1.5;;;;;40
1.44;-0.11;0.81;6.9;975;88;1.5;;;;;1
1.64;1.64;0.81;8.07;973;88;0;;;;;40
2.83;0.73;1.93;6.35;971;93;2.1;;;;;90
3.09;3.09;1.37;5.79;969;89;0;;;;;40
3.62;2.37;1.93;6.9;977;87;1.5;;;;;90
4.37;1.67;1.93;6.99;976;82;3.1;;;;;90
4.69;2.45;2.48;7.54;976;79;2.6;;;;;90
4.7;3.6;3.04;7.54;976;77;1.5;;;;;90
4.57;2.76;3.04;6.99;977;77;2.1;;;;;90
4.25;4.25;1.93;6.99;975;80;0;;;;;40
3.75;1.81;1.93;6.43;977;80;2.1;;;;;75
3.65;3.65;1.37;8.07;977;83;0;;;;;90
3.73;3.73;1.37;8.07;979;84;0;;;;;90
3.62;1.65;1.93;6.43;979;85;2.1;;;;;90
2.02;2.02;-0.3;8.27;980;89;0;;;;;40
2.39;2.39;0.26;8.27;982;87;0;;;;;75
2.9;1.55;1.37;6.35;982;85;1.5;;;;;75
3.01;3.01;1.93;9.17;974;86;0;;;;;75
4.37;2.53;3.59;7.25;976;81;2.1;;;;;75
6.46;4.55;5.57;6.9;985;72;2.6;;;;;75
5.85;5.85;4.7;8.35;973;76;1;;;;;75
5.94;4.37;4.7;8.35;976;76;2.1;;;;;90
6.77;5.34;5.38;8.35;976;75;2.1;;;;;90
5.19;5.19;4.15;7.24;975;78;1;;;;;40
4.25;0.88;3.59;6.68;977;79;4.1;;;;;90
4.28;0.92;1.93;8.77;986;78;4.1;;;;;90
4.12;0.72;1.37;7.54;986;81;4.1;;;;;90
3.89;2.08;1.37;9.17;984;81;2;;;;;40
2.82;-0.19;1.93;5.79;983;83;3.1;;;;;90
2.53;-0.12;1.37;6.35;984;83;2.6;;;;;90
1.97;1.97;0.26;6.35;983;86;1;;;;;40
2.19;-1.32;-0.3;6.35;993;85;3.6;;;;;90
2.04;2.04;-0.3;6.35;992;86;1;;;;;40
2.02;-1.87;-0.3;6.9;994;86;4.1;;;;;90
2.19;-1.66;-0.3;7.46;994;85;4.1;;;;;90
1.8;-0.36;-0.85;7.46;994;86;2;;;;;40
1.47;-2.85;-0.85;8.57;996;85;4.6;;;;;40
2.09;0.63;-0.3;8.57;997;83;1.5;;;;;75
2.66;1.28;0.26;9.83;997;79;1.5;;;;;90
4.71;4.71;2.49;12.57;996;75;0;;;;;75
5.54;3.9;2.49;13.16;997;71;2.1;;;;;75
4.88;4.88;3.29;9.75;996;76;0;;;;;0
3.7;1.75;1.93;11.87;997;81;2.1;;;;;1
3.55;3.55;1.29;9.75;997;83;0;;;;;90
4.15;2.98;1.29;9.75;998;79;1.5;;;;;90
3.72;3.72;1.93;8.16;998;82;0;;;;;90
4.04;4.04;2.48;10.57;997;82;1;;;;;90
2.17;2.17;0.26;9.85;999;88;0;;;;;90
2.42;2.42;0.81;9.85;1001;87;1;;;;;90
2.41;0.24;0.81;11.9;1001;86;2.1;;;;;90
3.01;3.01;0.81;15.77;1000;83;0;;;;;90
4.18;4.18;2.48;16.27;1003;83;0;;;;;90
3.37;3.37;1.37;5.88;1000;80;1;;;;;90
3.64;3.64;1.93;10.95;999;82;0;;;;;90
3.6;1.63;1.37;10.65;1001;85;2.1;;;;;90
3.01;0.45;0.81;5.32;1001;84;2.6;;;;;90
2.97;2.97;0.26;12.87;1000;89;0;;;;;90
2.98;2.98;0.81;11.37;999;89;0;;;;;90
3.52;3.52;1.37;11.37;1001;89;0;;;;;90
3.73;3.73;1.93;10.24;1001;88;0;;;;;90
4.71;4.71;3.04;12.07;1000;84;0;;;;;90
5.73;5.73;4.7;12.05;1000;80;1;;;;;90
6.34;6.34;4.7;11.67;999;78;0;;;;;90
6.63;6.63;5.26;11.67;1000;76;0.5;;;;;90
6.34;6.34;4.7;9.68;1000;79;0.5;;;;;90
6.27;6.27;4.7;10.27;999;80;0;;;;;90
4.62;4.62;3.04;9.27;993;83;1;;;;;75
5.2;3.05;3.04;9.27;1001;80;2.6;;;;;90
4.21;2.34;2.48;7.61;994;82;2.1;;;;;90
1.97;1.97;-0.3;9.57;1002;88;0;;;;;90
1.88;0.39;-0.3;9.57;1003;89;1.5;;;;;90
1.59;-0.72;-0.3;8.57;1004;88;2.1;;;;;90
2.97;2.97;0.26;10.87;1012;86;0;;;;;90
4.59;2.79;2.82;10.24;1028;84;2.1;;;;;90
4.5;4.5;3.04;11.17;1001;76;0;;;;;40
6.02;6.02;3.39;11.17;1002;69;1;;;;;20
4.31;3.16;3.04;9.13;1002;76;1.5;;;;;1
3.17;3.17;1.82;8.57;1001;81;0;;;;;20
1.93;0.45;0.26;4.76;1003;84;1.5;;;;;1
1.11;1.11;-0.3;6.5;1002;84;0;;;;;40
0.2;0.2;-1.41;6.15;1003;88;0;;;;;20
-0.22;-2.01;-1.41;6.5;1004;86;1.5;;;;;90
0.06;0.06;-1.41;6.55;1002;89;0;;;;;90
1.05;1.05;-0.18;3.1;1029;89;1;;;;;90
1.59;1.59;-0.18;12.47;1029;89;1;;;;;90
2.62;2.62;0.82;9.83;1014;80;0;;;;;90
3.25;3.25;0.62;13.57;1013;85;0;;;;;90
3.35;2.07;0.82;13.57;1007;88;1.5;;;;;90
3.47;2.2;1.82;12.05;1006;84;1.5;;;;;90
3.59;3.59;1.82;13.47;1026;87;0;;;;;90
3.12;1.8;1.82;10.24;1028;86;1.5;;;;;75
2.98;2.98;0.82;12.77;1026;89;0;;;;;40
2.56;2.56;0.82;12.77;1028;92;1;;;;;90
2.91;2.91;0.19;7.25;1027;91;0;;;;;90
3.06;1;0.19;7.46;1029;87;2.1;;;;;90
2.91;0.82;1.68;7.05;1028;87;2.1;;;;;90
2.94;2.94;0.29;6.95;1027;85;0;;;;;90
2.72;2.72;0.89;5.79;1027;88;0;;;;;90
2.93;2.93;0.89;6.35;1029;87;1;;;;;90
2.71;1.34;1.82;7.61;1029;87;1.5;;;;;90
3.33;3.33;1.82;7.61;1027;84;0;;;;;90
3.81;2.59;2.19;9.13;1029;81;1.5;;;;;90
3.54;2.28;2.82;8.57;1028;81;1.5;;;;;90
