course_id,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course,t_stop1_to_stop2,t_stop2_to_stop3,t_stop3_to_stop4,sched_1_355_s,sched_2_1035_s,sched_3_418_s,sched_4_2543_s,stop_1_355_s,stop_2_1035_s,stop_3_418_s,stop_4_2543_s,year,month,day
101033,34:29.9,36:30.0,38:30.0,41:29.8,44:14.8,45:57.6,49:54.3,55:41.7,0.5,1,2,1,10,63,102.816,236.736,347.328,1621352070,1621352190,1621352310,1621352490,1621352655,1621352758,1621352994,1621353342,2021,5,18
101035,50:30.0,52:30.1,54:30.2,57:30.0,54:44.1,57:03.2,58:16.6,01:44.8,2,0,0.5,1,11,64,139.104,73.44,208.224,1621356630,1621356750,1621356870,1621357050,1621356884,1621357023,1621357097,1621357305,2021,5,18
101037,03:29.7,04:30.1,06:30.2,08:30.3,03:13.2,04:17.2,05:29.8,09:42.0,1,0,0,1,12,65,63.936,72.576,252.288,1621361010,1621361070,1621361190,1621361310,1621360993,1621361057,1621361130,1621361382,2021,5,18
101015,32:29.8,33:30.2,35:30.3,37:30.4,31:35.3,32:30.6,33:44.9,36:36.0,0,0.5,0,1,1,66,55.296,74.304,171.072,1621395150,1621395210,1621395330,1621395450,1621395095,1621395151,1621395225,1621395396,2021,5,19
101017,53:29.8,54:30.2,56:30.3,58:30.4,52:33.6,53:54.8,55:31.6,57:49.8,1,0.5,0,0.5,2,67,81.216,96.768,138.24,1621400010,1621400070,1621400190,1621400310,1621399954,1621400035,1621400132,1621400270,2021,5,19
101019,09:30.0,11:30.0,13:30.1,16:29.9,17:04.4,19:28.7,20:44.7,24:02.6,2,0.5,0,0.5,3,68,144.288,76.032,197.856,1621404570,1621404690,1621404810,1621404990,1621405024,1621405169,1621405245,1621405443,2021,5,19
101021,33:29.7,35:29.8,37:29.9,40:30.4,37:35.9,40:38.2,42:10.7,44:04.7,2,1,1,0,4,69,182.304,92.448,114.048,1621409610,1621409730,1621409850,1621410030,1621409856,1621410038,1621410131,1621410245,2021,5,19
101023,03:29.7,05:29.8,07:29.9,10:30.4,02:30.0,04:30.1,06:33.7,09:34.3,2,1,1,1,5,70,120.096,123.552,180.576,1621415010,1621415130,1621415250,1621415430,1621414950,1621415070,1621415194,1621415374,2021,5,19
101025,19:29.9,21:30.0,23:30.0,26:29.8,21:14.4,24:02.9,25:39.6,29:55.4,1,0.5,2,1,6,71,168.48,96.768,255.744,1621419570,1621419690,1621419810,1621419990,1621419674,1621419843,1621419940,1621420195,2021,5,19
101027,35:30.0,37:30.1,39:30.2,42:30.0,38:23.7,40:54.0,42:11.8,45:46.1,1,0.5,1,1,7,72,150.336,77.76,214.272,1621424130,1621424250,1621424370,1621424550,1621424304,1621424454,1621424532,1621424746,2021,5,19
101029,51:30.2,53:30.3,55:30.4,58:30.1,56:43.0,59:10.8,00:57.9,03:47.2,2,1,1,0,8,73,147.744,107.136,169.344,1621428690,1621428810,1621428930,1621429110,1621429003,1621429151,1621429258,1621429427,2021,5,19
101031,09:29.7,11:29.8,13:29.9,16:30.4,14:00.1,16:27.0,17:50.8,23:47.6,1,0,1,0,9,74,146.88,83.808,356.832,1621433370,1621433490,1621433610,1621433790,1621433640,1621433787,1621433871,1621434228,2021,5,19
101033,34:29.9,36:30.0,38:30.0,41:29.8,47:55.1,50:11.6,54:04.0,59:41.0,1,1,2,1,10,75,136.512,232.416,336.96,1621438470,1621438590,1621438710,1621438890,1621439275,1621439412,1621439644,1621439981,2021,5,19
101035,50:30.0,52:30.1,54:30.2,57:30.0,07:08.8,08:32.6,09:46.9,13:48.9,0,1,1,0,11,76,83.808,74.304,241.92,1621443030,1621443150,1621443270,1621443450,1621444029,1621444113,1621444187,1621444429,2021,5,19
101037,03:29.7,04:30.1,06:30.2,08:30.3,09:30.8,11:22.3,12:22.8,15:49.2,1,0.5,0,0,12,77,111.456,60.48,206.496,1621447410,1621447470,1621447590,1621447710,1621447771,1621447882,1621447943,1621448149,2021,5,19
101015,32:29.8,33:30.2,35:30.3,37:30.4,31:33.6,32:38.4,35:06.1,37:45.1,0,2,0.5,1,1,78,64.8,147.744,158.976,1621481550,1621481610,1621481730,1621481850,1621481494,1621481558,1621481706,1621481865,2021,5,20
101017,53:29.8,54:30.2,56:30.3,58:30.4,52:55.2,54:37.2,55:48.0,57:50.7,1,1,0.5,0.5,2,79,101.952,70.848,122.688,1621486410,1621486470,1621486590,1621486710,1621486375,1621486477,1621486548,1621486671,2021,5,20
101019,09:30.0,11:30.0,13:30.1,16:29.9,17:26.9,19:44.3,20:57.7,24:16.4,1,0,0,0,3,80,137.376,73.44,198.72,1621490970,1621491090,1621491210,1621491390,1621491447,1621491584,1621491658,1621491856,2021,5,20
101021,33:29.7,35:29.8,37:29.9,40:30.4,39:24.8,41:19.7,43:37.9,48:08.4,1,0.5,1,0,4,81,114.912,138.24,270.432,1621496010,1621496130,1621496250,1621496430,1621496365,1621496480,1621496618,1621496888,2021,5,20
101023,03:29.7,05:29.8,07:29.9,10:30.4,02:32.6,04:58.7,07:03.1,12:04.6,1,0.5,2,0,5,82,146.016,124.416,301.536,1621501410,1621501530,1621501650,1621501830,1621501353,1621501499,1621501623,1621501925,2021,5,20
101025,19:29.9,21:30.0,23:30.0,26:29.8,20:19.1,22:22.7,25:52.6,30:02.3,2,2,1,0,6,83,123.552,209.952,249.696,1621505970,1621506090,1621506210,1621506390,1621506019,1621506143,1621506353,1621506602,2021,5,20
101027,35:30.0,37:30.1,39:30.2,42:30.0,37:31.9,41:15.6,44:55.1,47:55.7,1,1,0.5,1,7,84,223.776,219.456,180.576,1621510530,1621510650,1621510770,1621510950,1621510652,1621510876,1621511095,1621511276,2021,5,20
101029,51:30.2,53:30.3,55:30.4,58:30.1,50:38.4,52:33.3,54:37.7,57:57.3,1,1,1,0.5,8,85,114.912,124.416,199.584,1621515090,1621515210,1621515330,1621515510,1621515038,1621515153,1621515278,1621515477,2021,5,20
101031,09:29.7,11:29.8,13:29.9,16:30.4,08:31.8,10:37.9,13:49.7,17:54.2,1,1,1,0,9,86,126.144,191.808,244.512,1621519770,1621519890,1621520010,1621520190,1621519712,1621519838,1621520030,1621520274,2021,5,20
101033,34:29.9,36:30.0,38:30.0,41:29.8,38:54.2,40:13.7,42:21.6,47:29.2,0.5,0,1,1,10,87,79.488,127.872,307.584,1621524870,1621524990,1621525110,1621525290,1621525134,1621525214,1621525342,1621525649,2021,5,20
101035,50:30.0,52:30.1,54:30.2,57:30.0,54:45.8,57:04.0,58:18.3,01:57.8,2,1,2,0,11,88,138.24,74.304,219.456,1621529430,1621529550,1621529670,1621529850,1621529686,1621529824,1621529898,1621530118,2021,5,20
101037,03:29.7,04:30.1,06:30.2,08:30.3,02:32.6,03:57.3,04:49.2,07:37.6,1,0,0,0,12,89,84.672,51.84,168.48,1621533810,1621533870,1621533990,1621534110,1621533753,1621533837,1621533889,1621534058,2021,5,20
101015,32:29.8,33:30.2,35:30.3,37:30.4,31:44.8,32:38.4,33:40.6,37:52.0,0,0.5,0.5,0,1,1,53.568,62.208,251.424,1621567950,1621568010,1621568130,1621568250,1621567905,1621567958,1621568021,1621568272,2021,5,21
101017,53:29.8,54:30.2,56:30.3,58:30.4,52:31.9,54:33.7,55:47.1,57:43.8,2,1,0.5,1,2,2,121.824,73.44,116.64,1621572810,1621572870,1621572990,1621573110,1621572752,1621572874,1621572947,1621573064,2021,5,21
101019,09:30.0,11:30.0,13:30.1,16:29.9,09:36.0,11:22.3,12:35.7,15:58.8,1,1,1,1,3,3,106.272,73.44,203.04,1621577370,1621577490,1621577610,1621577790,1621577376,1621577482,1621577556,1621577759,2021,5,21
101021,33:29.7,35:29.8,37:29.9,40:30.4,32:37.0,34:31.9,36:32.0,38:39.0,1,0,1,1,4,4,114.912,120.096,127.008,1621582410,1621582530,1621582650,1621582830,1621582357,1621582472,1621582592,1621582719,2021,5,21
101023,03:29.7,05:29.8,07:29.9,10:30.4,04:11.1,06:20.7,08:17.4,11:56.8,1,0.5,0,1,5,5,129.6,116.64,219.456,1621587810,1621587930,1621588050,1621588230,1621587851,1621587981,1621588097,1621588317,2021,5,21
101025,19:29.9,21:30.0,23:30.0,26:29.8,20:25.2,23:26.6,26:11.6,29:53.7,2,0,1,0.5,6,6,181.44,165.024,222.048,1621592370,1621592490,1621592610,1621592790,1621592425,1621592607,1621592772,1621592994,2021,5,21
101027,35:30.0,37:30.1,39:30.2,42:30.0,42:53.3,44:37.8,46:12.9,49:55.8,1,1,1,0.5,7,7,104.544,95.04,222.912,1621596930,1621597050,1621597170,1621597350,1621597373,1621597478,1621597573,1621597796,2021,5,21
101029,51:30.2,53:30.3,55:30.4,58:30.1,51:44.1,53:39.8,55:46.0,00:08.6,1,0.5,1,0,8,8,115.776,126.144,262.656,1621601490,1621601610,1621601730,1621601910,1621601504,1621601620,1621601746,1621602009,2021,5,21
101031,09:29.7,11:29.8,13:29.9,16:30.4,10:00.8,14:11.3,15:24.8,17:43.0,3,0.5,1,0.5,9,9,250.56,73.44,138.24,1621606170,1621606290,1621606410,1621606590,1621606201,1621606451,1621606525,1621606663,2021,5,21
101033,34:29.9,36:30.0,38:30.0,41:29.8,37:45.1,39:36.6,40:50.9,43:46.3,0.5,0.5,1,0.5,10,10,111.456,74.304,175.392,1621611270,1621611390,1621611510,1621611690,1621611465,1621611577,1621611651,1621611826,2021,5,21
101035,50:30.0,52:30.1,54:30.2,57:30.0,49:46.8,52:31.0,53:46.2,57:41.2,1,1,1,0.5,11,11,164.16,75.168,235.008,1621615830,1621615950,1621616070,1621616250,1621615787,1621615951,1621616026,1621616261,2021,5,21
101037,03:29.7,04:30.1,06:30.2,08:30.3,04:23.2,06:40.6,07:43.7,09:56.7,1.5,0,0,0,12,12,137.376,63.072,133.056,1621620210,1621620270,1621620390,1621620510,1621620263,1621620401,1621620464,1621620597,2021,5,21
101291,30:29.7,31:30.1,32:29.8,34:29.9,30:07.2,31:20.6,32:23.7,35:56.3,0,0,0,0,1,13,73.44,63.072,212.544,1621654230,1621654290,1621654350,1621654470,1621654207,1621654281,1621654344,1621654556,2021,5,22
101293,30:30.0,31:30.4,32:30.0,34:30.1,31:22.7,33:34.8,34:31.9,37:53.2,2,0.5,0,0.5,2,14,132.192,57.024,201.312,1621657830,1621657890,1621657950,1621658070,1621657883,1621658015,1621658072,1621658273,2021,5,22
101295,40:29.9,42:30.0,43:30.4,45:29.7,39:49.2,41:39.0,43:43.4,45:50.4,0.5,2,1,0.5,3,15,109.728,124.416,127.008,1621662030,1621662150,1621662210,1621662330,1621661989,1621662099,1621662223,1621662350,2021,5,22
101297,45:30.0,47:30.0,48:29.7,50:29.8,45:02.3,46:35.6,47:50.8,49:56.1,0,0.5,0,0,4,16,93.312,75.168,125.28,1621665930,1621666050,1621666110,1621666230,1621665902,1621665996,1621666071,1621666196,2021,5,22
101299,02:29.8,04:29.9,05:30.3,07:30.4,02:23.7,04:50.6,05:45.0,08:02.4,1.5,0,0.5,0,5,17,146.88,54.432,137.376,1621670550,1621670670,1621670730,1621670850,1621670544,1621670691,1621670745,1621670882,2021,5,22
101301,14:29.8,16:29.9,17:30.3,19:30.4,15:44.1,17:30.3,18:33.4,21:53.9,1,0,1,0,6,18,106.272,63.072,200.448,1621674870,1621674990,1621675050,1621675170,1621674944,1621675050,1621675113,1621675314,2021,5,22
101303,19:29.9,21:30.0,22:30.4,24:29.7,22:46.0,24:40.9,25:35.3,29:55.4,1,0,0,0.5,7,19,114.912,54.432,260.064,1621678770,1621678890,1621678950,1621679070,1621678966,1621679081,1621679135,1621679395,2021,5,22
101305,24:30.0,26:30.0,27:29.7,29:29.8,24:19.6,26:18.0,27:29.7,29:59.1,1,1,0.5,0.5,8,20,118.368,71.712,149.472,1621682670,1621682790,1621682850,1621682970,1621682660,1621682778,1621682850,1621682999,2021,5,22
101307,29:30.0,31:30.1,32:29.8,34:29.9,29:40.4,31:04.2,32:13.3,33:51.8,1,0,0,1,9,21,83.808,69.12,98.496,1621686570,1621686690,1621686750,1621686870,1621686580,1621686664,1621686733,1621686832,2021,5,22
101309,39:30.0,41:30.0,42:29.7,44:29.8,39:40.3,40:52.0,41:48.2,43:44.8,0,0,0,0,10,22,71.712,56.16,116.64,1621690770,1621690890,1621690950,1621691070,1621690780,1621690852,1621690908,1621691025,2021,5,22
101311,55:30.1,57:30.2,58:29.9,00:30.0,56:29.8,57:55.3,58:56.6,01:47.7,0,0,0,0,11,23,85.536,61.344,171.072,1621695330,1621695450,1621695510,1621695630,1621695390,1621695475,1621695537,1621695708,2021,5,22
101313,00:30.2,02:30.3,03:30.0,05:30.0,59:35.8,01:34.2,02:37.2,05:48.2,1,0.5,1,0,12,24,118.368,63.072,190.944,1621699230,1621699350,1621699410,1621699530,1621699176,1621699294,1621699357,1621699548,2021,5,22
101315,05:30.3,07:30.4,08:30.0,10:30.1,06:23.0,08:18.8,09:23.6,12:24.2,1,0,0,0.5,13,25,115.776,64.8,180.576,1621703130,1621703250,1621703310,1621703430,1621703183,1621703299,1621703364,1621703544,2021,5,22
101317,08:30.3,09:30.0,10:30.4,12:29.7,10:30.4,11:35.2,12:34.8,15:38.0,0.5,0.5,0,1,14,26,64.8,59.616,183.168,1621706910,1621706970,1621707030,1621707150,1621707030,1621707095,1621707155,1621707338,2021,5,22
101319,25:30.1,26:29.8,27:30.2,29:30.3,24:46.1,26:52.2,28:03.9,31:46.0,1,0,0.5,0,15,27,126.144,71.712,222.048,1621711530,1621711590,1621711650,1621711770,1621711486,1621711612,1621711684,1621711906,2021,5,22
101291,30:29.7,31:30.1,32:29.8,34:29.9,30:15.0,31:09.4,32:22.0,33:57.0,0,1,0.5,0,1,28,54.432,72.576,95.04,1621740630,1621740690,1621740750,1621740870,1621740615,1621740669,1621740742,1621740837,2021,5,23
101293,30:30.0,31:30.4,32:30.0,34:30.1,30:10.9,31:54.6,33:32.3,37:54.9,1,1,0.5,0,2,29,103.68,97.632,262.656,1621744230,1621744290,1621744350,1621744470,1621744211,1621744315,1621744412,1621744675,2021,5,23
101295,40:29.9,42:30.0,43:30.4,45:29.7,39:51.8,40:46.3,41:58.8,44:38.7,0,0.5,0,1,3,30,54.432,72.576,159.84,1621748430,1621748550,1621748610,1621748730,1621748392,1621748446,1621748519,1621748679,2021,5,23
101297,45:30.0,47:30.0,48:29.7,50:29.8,46:12.3,47:47.3,48:50.4,51:49.2,1,0.5,0.5,1,4,31,95.04,63.072,178.848,1621752330,1621752450,1621752510,1621752630,1621752372,1621752467,1621752530,1621752709,2021,5,23
101299,02:29.8,04:29.9,05:30.3,07:30.4,02:23.7,04:42.8,05:45.0,07:53.8,2,0,0,1,5,32,139.104,62.208,128.736,1621756950,1621757070,1621757130,1621757250,1621756944,1621757083,1621757145,1621757274,2021,5,23
101301,14:29.8,16:29.9,17:30.3,19:30.4,15:39.7,17:25.2,18:40.3,21:52.1,1,1,0.5,0,6,33,105.408,75.168,191.808,1621761270,1621761390,1621761450,1621761570,1621761340,1621761445,1621761520,1621761712,2021,5,23
101303,19:29.9,21:30.0,22:30.4,24:29.7,18:43.2,20:40.7,21:52.4,23:48.2,1,0,0,1,7,34,117.504,71.712,115.776,1621765170,1621765290,1621765350,1621765470,1621765123,1621765241,1621765312,1621765428,2021,5,23
101305,24:30.0,26:30.0,27:29.7,29:29.8,23:30.3,26:18.0,27:21.0,29:51.4,1,0,0,0,8,35,167.616,63.072,150.336,1621769070,1621769190,1621769250,1621769370,1621769010,1621769178,1621769241,1621769391,2021,5,23
101307,29:30.0,31:30.1,32:29.8,34:29.9,29:29.2,30:46.1,31:50.9,33:57.0,1,0,0,0,9,36,76.896,64.8,126.144,1621772970,1621773090,1621773150,1621773270,1621772969,1621773046,1621773111,1621773237,2021,5,23
101309,39:30.0,41:30.0,42:29.7,44:29.8,39:57.6,42:16.7,43:10.3,45:49.2,1,0,0.5,0,10,37,139.104,53.568,158.976,1621777170,1621777290,1621777350,1621777470,1621777198,1621777337,1621777390,1621777549,2021,5,23
101311,55:30.1,57:30.2,58:29.9,00:30.0,58:22.1,00:41.2,01:52.9,03:47.8,1,1,0,0,11,38,139.104,71.712,114.912,1621781730,1621781850,1621781910,1621782030,1621781902,1621782041,1621782113,1621782228,2021,5,23
101313,00:30.2,02:30.3,03:30.0,05:30.0,02:26.0,03:53.3,04:54.6,07:31.9,0,0,0,1,12,39,87.264,61.344,157.248,1621785630,1621785750,1621785810,1621785930,1621785746,1621785833,1621785895,1621786052,2021,5,23
101315,05:30.3,07:30.4,08:30.0,10:30.1,06:05.8,08:23.1,09:34.8,11:54.0,2,1,0,1,13,40,137.376,71.712,139.104,1621789530,1621789650,1621789710,1621789830,1621789566,1621789703,1621789775,1621789914,2021,5,23
101317,08:30.3,09:30.0,10:30.4,12:29.7,10:44.3,12:41.8,13:45.7,15:42.3,1,1,0.5,0,14,41,117.504,63.936,116.64,1621793310,1621793370,1621793430,1621793550,1621793444,1621793562,1621793626,1621793742,2021,5,23
101319,25:30.1,26:29.8,27:30.2,29:30.3,28:40.2,29:39.8,30:43.8,33:44.4,0,0,0,0,15,42,59.616,63.936,180.576,1621797930,1621797990,1621798050,1621798170,1621798120,1621798180,1621798244,1621798424,2021,5,23
101291,30:29.7,31:30.1,32:29.8,34:29.9,30:26.2,31:31.0,32:23.7,35:32.1,0,0,0,0,1,43,64.8,52.704,188.352,1621827030,1621827090,1621827150,1621827270,1621827026,1621827091,1621827144,1621827332,2021,5,24
101293,30:30.0,31:30.4,32:30.0,34:30.1,31:32.2,33:27.1,34:11.1,35:55.7,1.5,0,0,0,2,44,114.912,44.064,104.544,1621830630,1621830690,1621830750,1621830870,1621830692,1621830807,1621830851,1621830956,2021,5,24
101295,40:29.9,42:30.0,43:30.4,45:29.7,40:53.2,43:13.2,44:16.2,45:50.4,1,1,1,0,3,45,139.968,63.072,94.176,1621834830,1621834950,1621835010,1621835130,1621834853,1621834993,1621835056,1621835150,2021,5,24
101297,45:30.0,47:30.0,48:29.7,50:29.8,45:43.8,47:51.6,49:14.6,51:54.4,2,1,0,0,4,46,127.872,82.944,159.84,1621838730,1621838850,1621838910,1621839030,1621838744,1621838872,1621838955,1621839114,2021,5,24
101299,02:29.8,04:29.9,05:30.3,07:30.4,02:48.8,04:36.8,05:40.7,07:54.6,1,0,0,0,5,47,108,63.936,133.92,1621843350,1621843470,1621843530,1621843650,1621843369,1621843477,1621843541,1621843675,2021,5,24
101301,14:29.8,16:29.9,17:30.3,19:30.4,14:10.8,16:16.9,17:32.1,21:54.7,1,0,1,0.5,6,48,126.144,75.168,262.656,1621847670,1621847790,1621847850,1621847970,1621847651,1621847777,1621847852,1621848115,2021,5,24
101303,19:29.9,21:30.0,22:30.4,24:29.7,19:42.8,20:39.8,21:43.8,25:45.7,0,0,0,1,7,49,57.024,63.936,241.92,1621851570,1621851690,1621851750,1621851870,1621851583,1621851640,1621851704,1621851946,2021,5,24
101305,24:30.0,26:30.0,27:29.7,29:29.8,24:25.6,26:17.1,27:20.2,29:48.8,1,0.5,0,0,8,50,111.456,63.072,148.608,1621855470,1621855590,1621855650,1621855770,1621855466,1621855577,1621855640,1621855789,2021,5,24
101307,29:30.0,31:30.1,32:29.8,34:29.9,29:54.2,30:57.3,31:58.7,35:39.8,1,0,0.5,1,9,51,63.072,61.344,221.184,1621859370,1621859490,1621859550,1621859670,1621859394,1621859457,1621859519,1621859740,2021,5,24
101309,39:30.0,41:30.0,42:29.7,44:29.8,39:40.3,40:54.6,42:09.8,45:52.7,0.5,0,1,1,10,52,74.304,75.168,222.912,1621863570,1621863690,1621863750,1621863870,1621863580,1621863655,1621863730,1621863953,2021,5,24
101311,55:30.1,57:30.2,58:29.9,00:30.0,57:05.2,59:20.0,00:23.9,03:46.1,2,1,0,0,11,53,134.784,63.936,202.176,1621868130,1621868250,1621868310,1621868430,1621868225,1621868360,1621868424,1621868626,2021,5,24
101313,00:30.2,02:30.3,03:30.0,05:30.0,03:40.3,04:54.6,06:19.3,07:43.1,0,1,0.5,1,12,54,74.304,84.672,83.808,1621872030,1621872150,1621872210,1621872330,1621872220,1621872295,1621872379,1621872463,2021,5,24
101315,05:30.3,07:30.4,08:30.0,10:30.1,12:08.6,13:35.9,14:47.6,18:21.0,1,1,1,0,13,55,87.264,71.712,213.408,1621875930,1621876050,1621876110,1621876230,1621876329,1621876416,1621876488,1621876701,2021,5,24
101317,08:30.3,09:30.0,10:30.4,12:29.7,09:55.0,10:58.9,11:43.0,15:37.2,1,0,0,0,14,56,63.936,44.064,234.144,1621879710,1621879770,1621879830,1621879950,1621879795,1621879859,1621879903,1621880137,2021,5,24
101319,25:30.1,26:29.8,27:30.2,29:30.3,27:50.1,29:32.1,30:25.6,33:47.8,1,0,1,1,15,57,101.952,53.568,202.176,1621884330,1621884390,1621884450,1621884570,1621884470,1621884572,1621884626,1621884828,2021,5,24
101015,32:29.8,33:30.2,35:30.3,37:30.4,31:35.3,32:39.3,34:35.0,36:31.7,0,1,1,1,1,58,63.936,115.776,116.64,1621913550,1621913610,1621913730,1621913850,1621913495,1621913559,1621913675,1621913792,2021,5,25
101017,53:29.8,54:30.2,56:30.3,58:30.4,52:38.8,54:44.9,55:56.6,59:49.1,2,0,0,0.5,2,59,126.144,71.712,232.416,1621918410,1621918470,1621918590,1621918710,1621918359,1621918485,1621918557,1621918789,2021,5,25
101019,09:30.0,11:30.0,13:30.1,16:29.9,10:18.3,12:07.2,14:04.7,16:03.1,1,1,0,0.5,3,60,108.864,117.504,118.368,1621922970,1621923090,1621923210,1621923390,1621923018,1621923127,1621923245,1621923363,2021,5,25
101021,33:29.7,35:29.8,37:29.9,40:30.4,32:36.1,34:01.6,35:48.8,39:31.7,1,0,0,1,4,61,85.536,107.136,222.912,1621928010,1621928130,1621928250,1621928430,1621927956,1621928042,1621928149,1621928372,2021,5,25
101023,03:29.7,05:29.8,07:29.9,10:30.4,02:37.8,03:57.3,05:38.4,10:03.6,1,0.5,0.5,0,5,62,79.488,101.088,265.248,1621933410,1621933530,1621933650,1621933830,1621933358,1621933437,1621933538,1621933804,2021,5,25
101025,19:29.9,21:30.0,23:30.0,26:29.8,18:44.1,20:45.9,22:32.2,26:06.4,1,1,1,1,6,63,121.824,106.272,214.272,1621937970,1621938090,1621938210,1621938390,1621937924,1621938046,1621938152,1621938366,2021,5,25
101027,35:30.0,37:30.1,39:30.2,42:30.0,34:46.0,37:37.9,38:52.2,43:57.2,2,0,2,0,7,64,171.936,74.304,304.992,1621942530,1621942650,1621942770,1621942950,1621942486,1621942658,1621942732,1621943037,2021,5,25
101029,51:30.2,53:30.3,55:30.4,58:30.1,52:16.9,54:35.1,56:19.7,01:48.9,1,1,1,0,8,65,138.24,104.544,329.184,1621947090,1621947210,1621947330,1621947510,1621947137,1621947275,1621947380,1621947709,2021,5,25
101031,09:29.7,11:29.8,13:29.9,16:30.4,09:44.4,11:54.8,13:29.0,17:50.8,2,1,2.5,0.5,9,66,130.464,94.176,261.792,1621951770,1621951890,1621952010,1621952190,1621951784,1621951915,1621952009,1621952271,2021,5,25
101033,34:29.9,36:30.0,38:30.0,41:29.8,37:14.9,39:59.0,43:10.8,47:45.6,1,0,1,1,10,67,164.16,191.808,274.752,1621956870,1621956990,1621957110,1621957290,1621957035,1621957199,1621957391,1621957666,2021,5,25
101035,50:30.0,52:30.1,54:30.2,57:30.0,51:26.2,54:02.6,55:07.4,59:43.0,2,0.5,1,0.5,11,68,156.384,64.8,275.616,1621961430,1621961550,1621961670,1621961850,1621961486,1621961643,1621961707,1621961983,2021,5,25
101037,03:29.7,04:30.1,06:30.2,08:30.3,02:40.4,04:04.2,05:29.8,07:48.9,0,0,0,0.5,12,69,83.808,85.536,139.104,1621965810,1621965870,1621965990,1621966110,1621965760,1621965844,1621965930,1621966069,2021,5,25
101015,32:29.8,33:30.2,35:30.3,37:30.4,32:09.9,33:12.1,34:40.2,37:52.0,0,0,0.5,0.5,1,70,62.208,88.128,191.808,1621999950,1622000010,1622000130,1622000250,1621999930,1621999992,1622000080,1622000272,2021,5,26
101017,53:29.8,54:30.2,56:30.3,58:30.4,53:03.8,54:39.7,55:50.6,57:37.7,1,0,0,1,2,71,95.904,70.848,107.136,1622004810,1622004870,1622004990,1622005110,1622004784,1622004880,1622004951,1622005058,2021,5,26
101019,09:30.0,11:30.0,13:30.1,16:29.9,14:55.7,17:13.1,18:28.2,21:58.2,2,1,0.5,0.5,3,72,137.376,75.168,209.952,1622009370,1622009490,1622009610,1622009790,1622009696,1622009833,1622009908,1622010118,2021,5,26
101021,33:29.7,35:29.8,37:29.9,40:30.4,37:35.0,39:50.7,41:24.9,44:04.7,1,1,1,0,4,73,135.648,94.176,159.84,1622014410,1622014530,1622014650,1622014830,1622014655,1622014791,1622014885,1622015045,2021,5,26
101023,03:29.7,05:29.8,07:29.9,10:30.4,03:57.3,06:33.7,09:22.2,13:56.9,2,1,2,0.5,5,74,156.384,168.48,274.752,1622019810,1622019930,1622020050,1622020230,1622019837,1622019994,1622020162,1622020437,2021,5,26
101025,19:29.9,21:30.0,23:30.0,26:29.8,19:22.9,22:01.9,23:48.2,27:52.7,1,1,1,0,6,75,158.976,106.272,244.512,1622024370,1622024490,1622024610,1622024790,1622024363,1622024522,1622024628,1622024873,2021,5,26
101027,35:30.0,37:30.1,39:30.2,42:30.0,34:47.7,36:36.6,38:32.4,41:44.2,1,1,1,1,7,76,108.864,115.776,191.808,1622028930,1622029050,1622029170,1622029350,1622028888,1622028997,1622029112,1622029304,2021,5,26
101029,51:30.2,53:30.3,55:30.4,58:30.1,51:00.0,53:07.0,55:34.8,59:52.2,1,0.5,1,0.5,8,77,127.008,147.744,257.472,1622033490,1622033610,1622033730,1622033910,1622033460,1622033587,1622033735,1622033992,2021,5,26
101031,09:29.7,11:29.8,13:29.9,16:30.4,11:27.2,13:11.7,14:14.8,19:30.1,1,0.5,1,1,9,78,104.544,63.072,315.36,1622038170,1622038290,1622038410,1622038590,1622038287,1622038392,1622038455,1622038770,2021,5,26
101033,34:29.9,36:30.0,38:30.0,41:29.8,39:45.2,41:30.6,43:05.7,47:48.2,1,1,2,0,10,79,105.408,95.04,282.528,1622043270,1622043390,1622043510,1622043690,1622043585,1622043691,1622043786,1622044068,2021,5,26
101035,50:30.0,52:30.1,54:30.2,57:30.0,50:40.4,51:39.2,53:35.8,55:43.7,0,0.5,1,0.5,11,80,58.752,116.64,127.872,1622047830,1622047950,1622048070,1622048250,1622047840,1622047899,1622048016,1622048144,2021,5,26
