course_id;sched_1_355;sched_2_1035;sched_3_418;sched_4_2543;stop_1_355;stop_2_1035;stop_3_418;stop_4_2543;stay_1_355;stay_2_1035;stay_3_418;stay_4_2543;daily_course;weekly_course;delta1;delta2;delta3;date
39967;2020-10-02-10-28;2020-10-02-10-30;2020-10-02-10-32;2020-10-02-10-35;2020-10-02-10-29;2020-10-02-10-30;2020-10-02-10-32;2020-10-02-10-36;0;0.5;0.5;0;4;4;0.00087;0.000632778;0.002202778;02.10.2020
39971;2020-10-02-12-50;2020-10-02-12-52;2020-10-02-12-54;2020-10-02-12-57;2020-10-02-12-55;2020-10-02-12-55;2020-10-02-12-57;2020-10-02-13-01;0;0.5;1;0;5;5;0.00038;0.000902778;0.002235556;02.10.2020
39973;2020-10-02-14-01;2020-10-02-14-03;2020-10-02-14-05;2020-10-02-14-08;2020-10-02-14-06;2020-10-02-14-07;2020-10-02-14-08;2020-10-02-14-12;0;1;0;0;6;6;0.00075;0.000305556;0.00229;02.10.2020
39975;2020-10-02-15-12;2020-10-02-15-14;2020-10-02-15-16;2020-10-02-15-19;2020-10-02-15-14;2020-10-02-15-15;2020-10-02-15-16;2020-10-02-15-21;0;0;0;0;7;7;0.00071;0.00071;0.00353;02.10.2020
39979;2020-10-02-17-41;2020-10-02-17-43;2020-10-02-17-45;2020-10-02-17-48;2020-10-02-17-53;2020-10-02-17-54;2020-10-02-17-56;2020-10-02-18-01;0;0;2;0;8;8;0.00053;0.00134;0.002421111;02.10.2020
39981;2020-10-02-18-52;2020-10-02-18-54;2020-10-02-18-56;2020-10-02-18-59;2020-10-02-19-07;2020-10-02-19-08;2020-10-02-19-10;2020-10-02-19-15;0;1;0;0;9;9;0.0005;0.000265556;0.00392;02.10.2020
39985;2020-10-02-21-10;2020-10-02-21-11;2020-10-02-21-13;2020-10-02-21-15;2020-10-02-21-23;2020-10-02-21-24;2020-10-02-21-25;2020-10-02-21-29;0;0;0;0;10;10;0.00049;0.00073;0.00296;02.10.2020
40232;2020-10-03-05-29;2020-10-03-05-30;2020-10-03-05-31;2020-10-03-05-33;2020-10-03-05-29;2020-10-03-05-30;2020-10-03-05-30;2020-10-03-05-33;0;0;0.5;0;1;11;0.00042;0.00049;0.001742778;03.10.2020
40240;2020-10-03-09-56;2020-10-03-09-58;2020-10-03-09-59;2020-10-03-10-01;2020-10-03-09-57;2020-10-03-09-58;2020-10-03-09-59;2020-10-03-10-01;0;0;0.5;0.5;2;12;0.00075;0.00062;0.001142778;03.10.2020
40242;2020-10-03-11-03;2020-10-03-11-05;2020-10-03-11-06;2020-10-03-11-08;2020-10-03-11-04;2020-10-03-11-05;2020-10-03-11-06;2020-10-03-11-10;0;0;1;0;3;13;0.00044;0.00062;0.001875556;03.10.2020
40244;2020-10-03-12-06;2020-10-03-12-08;2020-10-03-12-09;2020-10-03-12-11;2020-10-03-12-08;2020-10-03-12-08;2020-10-03-12-09;2020-10-03-12-12;0;0;1;0;4;14;0.00036;0.00061;0.001125556;03.10.2020
40248;2020-10-03-14-12;2020-10-03-14-14;2020-10-03-14-15;2020-10-03-14-17;2020-10-03-14-13;2020-10-03-14-13;2020-10-03-14-14;2020-10-03-14-15;0;0;0;0;5;15;0.00049;0.0006;0.00089;03.10.2020
40252;2020-10-03-16-26;2020-10-03-16-28;2020-10-03-16-29;2020-10-03-16-31;2020-10-03-16-27;2020-10-03-16-27;2020-10-03-16-28;2020-10-03-16-31;0;0;0.5;0;6;16;0.00045;0.00053;0.001832778;03.10.2020
40256;2020-10-03-18-34;2020-10-03-18-36;2020-10-03-18-37;2020-10-03-18-39;2020-10-03-18-34;2020-10-03-18-34;2020-10-03-18-35;2020-10-03-18-39;0;0;0;0;7;17;0.0006;0.00058;0.00278;03.10.2020
40258;2020-10-03-19-36;2020-10-03-19-37;2020-10-03-19-38;2020-10-03-19-40;2020-10-03-19-35;2020-10-03-19-36;2020-10-03-19-37;2020-10-03-19-39;0;0;1;0;8;18;0.00038;0.00098;0.000905556;03.10.2020
40260;2020-10-03-20-44;2020-10-03-20-45;2020-10-03-20-46;2020-10-03-20-48;2020-10-03-20-43;2020-10-03-20-44;2020-10-03-20-45;2020-10-03-20-47;0;0;0;0;9;19;0.00084;0.00063;0.00136;03.10.2020
40234;2020-10-04-06-29;2020-10-04-06-30;2020-10-04-06-31;2020-10-04-06-33;2020-10-04-06-31;2020-10-04-06-31;2020-10-04-06-32;2020-10-04-06-36;0;0;0;0;1;20;0.00058;0.0006;0.00229;04.10.2020
40236;2020-10-04-07-39;2020-10-04-07-41;2020-10-04-07-42;2020-10-04-07-44;2020-10-04-07-39;2020-10-04-07-40;2020-10-04-07-42;2020-10-04-07-45;0;1;1;0;2;21;0.00083;0.000305556;0.001775556;04.10.2020
40238;2020-10-04-08-42;2020-10-04-08-44;2020-10-04-08-45;2020-10-04-08-47;2020-10-04-08-42;2020-10-04-08-43;2020-10-04-08-45;2020-10-04-08-48;0;1;0;0;3;22;0.00055;0.000455556;0.00196;04.10.2020
40240;2020-10-04-09-56;2020-10-04-09-58;2020-10-04-09-59;2020-10-04-10-01;2020-10-04-09-57;2020-10-04-09-57;2020-10-04-09-59;2020-10-04-10-02;0;0;0.5;0;4;23;0.00035;0.00087;0.001742778;04.10.2020
40242;2020-10-04-11-03;2020-10-04-11-05;2020-10-04-11-06;2020-10-04-11-08;2020-10-04-11-06;2020-10-04-11-06;2020-10-04-11-07;2020-10-04-11-10;0;0;0;0;5;24;0.00035;0.00064;0.00169;04.10.2020
40244;2020-10-04-12-06;2020-10-04-12-08;2020-10-04-12-09;2020-10-04-12-11;2020-10-04-12-08;2020-10-04-12-09;2020-10-04-12-10;2020-10-04-12-12;0;0.5;0.5;0.5;6;25;0.00062;0.000392778;0.000892778;04.10.2020
40246;2020-10-04-13-09;2020-10-04-13-11;2020-10-04-13-12;2020-10-04-13-14;2020-10-04-13-11;2020-10-04-13-12;2020-10-04-13-13;2020-10-04-13-16;0;0;0;0;7;26;0.00043;0.00061;0.00204;04.10.2020
40250;2020-10-04-15-15;2020-10-04-15-17;2020-10-04-15-18;2020-10-04-15-20;2020-10-04-15-18;2020-10-04-15-18;2020-10-04-15-19;2020-10-04-15-22;0;0;0;0;8;27;0.00051;0.00048;0.00198;04.10.2020
40252;2020-10-04-16-26;2020-10-04-16-28;2020-10-04-16-29;2020-10-04-16-31;2020-10-04-16-28;2020-10-04-16-29;2020-10-04-16-30;2020-10-04-16-33;0;0;0;0;9;28;0.0005;0.00066;0.00231;04.10.2020
40254;2020-10-04-17-31;2020-10-04-17-33;2020-10-04-17-34;2020-10-04-17-36;2020-10-04-17-33;2020-10-04-17-34;2020-10-04-17-35;2020-10-04-17-38;0;0;1;0;10;29;0.0007;0.00061;0.001275556;04.10.2020
40256;2020-10-04-18-34;2020-10-04-18-36;2020-10-04-18-37;2020-10-04-18-39;2020-10-04-18-36;2020-10-04-18-37;2020-10-04-18-38;2020-10-04-18-41;0;0;0;0;11;30;0.00097;0.00066;0.00244;04.10.2020
40260;2020-10-04-20-44;2020-10-04-20-45;2020-10-04-20-46;2020-10-04-20-48;2020-10-04-20-47;2020-10-04-20-48;2020-10-04-20-48;2020-10-04-20-51;0;0;0;0;12;31;0.00084;0.00037;0.00191;04.10.2020
39959;2020-10-05-05-30;2020-10-05-05-31;2020-10-05-05-33;2020-10-05-05-35;2020-10-05-05-30;2020-10-05-05-31;2020-10-05-05-32;2020-10-05-05-36;0;0;1;0;1;32;0.00062;0.00086;0.001635556;05.10.2020
39961;2020-10-05-06-42;2020-10-05-06-43;2020-10-05-06-45;2020-10-05-06-47;2020-10-05-06-44;2020-10-05-06-45;2020-10-05-06-46;2020-10-05-06-50;0;0;0.5;0;2;33;0.00088;0.00074;0.002062778;05.10.2020
39963;2020-10-05-07-44;2020-10-05-07-46;2020-10-05-07-48;2020-10-05-07-51;2020-10-05-07-50;2020-10-05-07-51;2020-10-05-07-53;2020-10-05-07-56;0;1;1;0;3;34;0.00082;0.000545556;0.001365556;05.10.2020
39965;2020-10-05-08-58;2020-10-05-09-00;2020-10-05-09-02;2020-10-05-09-05;2020-10-05-09-14;2020-10-05-09-15;2020-10-05-09-17;2020-10-05-09-20;0;0.5;0;0;4;35;0.00067;0.000812778;0.00192;05.10.2020
39967;2020-10-05-10-28;2020-10-05-10-30;2020-10-05-10-32;2020-10-05-10-35;2020-10-05-10-29;2020-10-05-10-30;2020-10-05-10-32;2020-10-05-10-36;0;1;0.5;0;5;36;0.00077;0.000805556;0.001942778;05.10.2020
39971;2020-10-05-12-50;2020-10-05-12-52;2020-10-05-12-54;2020-10-05-12-57;2020-10-05-12-50;2020-10-05-12-51;2020-10-05-12-52;2020-10-05-12-56;0;0;0;0;6;37;0.00059;0.0008;0.00255;05.10.2020
39973;2020-10-05-14-01;2020-10-05-14-03;2020-10-05-14-05;2020-10-05-14-08;2020-10-05-14-03;2020-10-05-14-03;2020-10-05-14-04;2020-10-05-14-08;0;1;0.5;0;7;38;0.00037;0.000145556;0.001972778;05.10.2020
39975;2020-10-05-15-12;2020-10-05-15-14;2020-10-05-15-16;2020-10-05-15-19;2020-10-05-15-12;2020-10-05-15-13;2020-10-05-15-14;2020-10-05-15-17;0;1;0;0;8;39;0.00106;-1.44444E-05;0.00239;05.10.2020
39981;2020-10-05-18-52;2020-10-05-18-54;2020-10-05-18-56;2020-10-05-18-59;2020-10-05-19-16;2020-10-05-19-18;2020-10-05-19-19;2020-10-05-19-23;1;0;0;0;9;40;0.000655556;0.00075;0.00329;05.10.2020
39983;2020-10-05-19-59;2020-10-05-20-00;2020-10-05-20-02;2020-10-05-20-04;2020-10-05-20-24;2020-10-05-20-25;2020-10-05-20-26;2020-10-05-20-30;0;0;0;0;10;41;0.0008;0.00086;0.00243;05.10.2020
39985;2020-10-05-21-10;2020-10-05-21-11;2020-10-05-21-13;2020-10-05-21-15;2020-10-05-21-32;2020-10-05-21-33;2020-10-05-21-34;2020-10-05-21-37;1;0;0;0;11;42;0.000145556;0.00073;0.00229;05.10.2020
39959;2020-10-06-05-30;2020-10-06-05-31;2020-10-06-05-33;2020-10-06-05-35;2020-10-06-05-29;2020-10-06-05-30;2020-10-06-05-31;2020-10-06-05-33;0;0;0;0;1;43;0.00055;0.00081;0.00157;06.10.2020
39963;2020-10-06-07-44;2020-10-06-07-46;2020-10-06-07-48;2020-10-06-07-51;2020-10-06-07-51;2020-10-06-07-52;2020-10-06-07-54;2020-10-06-07-56;0;1;0;0;2;44;0.00084;0.000165556;0.00141;06.10.2020
39965;2020-10-06-08-58;2020-10-06-09-00;2020-10-06-09-02;2020-10-06-09-05;2020-10-06-09-13;2020-10-06-09-14;2020-10-06-09-15;2020-10-06-09-17;0;0;0;0;3;45;0.00046;0.00062;0.00177;06.10.2020
39967;2020-10-06-10-28;2020-10-06-10-30;2020-10-06-10-32;2020-10-06-10-35;2020-10-06-10-28;2020-10-06-10-29;2020-10-06-10-31;2020-10-06-10-33;0;1;0;0.5;4;46;0.00097;0.000155556;0.00187;06.10.2020
39973;2020-10-06-14-01;2020-10-06-14-03;2020-10-06-14-05;2020-10-06-14-08;2020-10-06-14-01;2020-10-06-14-02;2020-10-06-14-04;2020-10-06-14-08;0;1;1;0;5;47;0.00085;0.000745556;0.001685556;06.10.2020
39975;2020-10-06-15-12;2020-10-06-15-14;2020-10-06-15-16;2020-10-06-15-19;2020-10-06-15-13;2020-10-06-15-14;2020-10-06-15-15;2020-10-06-15-18;0;0;0.5;1;6;48;0.00089;0.0008;0.001702778;06.10.2020
39977;2020-10-06-16-29;2020-10-06-16-31;2020-10-06-16-33;2020-10-06-16-36;2020-10-06-16-29;2020-10-06-16-31;2020-10-06-16-32;2020-10-06-16-35;0;1;1;0.5;7;49;0.00096;0.000415556;0.001275556;06.10.2020
39979;2020-10-06-17-41;2020-10-06-17-43;2020-10-06-17-45;2020-10-06-17-48;2020-10-06-17-52;2020-10-06-17-55;2020-10-06-17-59;2020-10-06-18-03;0;1;1;0;8;50;0.00207;0.002615556;0.001985556;06.10.2020
39981;2020-10-06-18-52;2020-10-06-18-54;2020-10-06-18-56;2020-10-06-18-59;2020-10-06-19-12;2020-10-06-19-13;2020-10-06-19-15;2020-10-06-19-19;0;1;1;0.5;9;51;0.0008;0.000175556;0.002525556;06.10.2020
39983;2020-10-06-19-59;2020-10-06-20-00;2020-10-06-20-02;2020-10-06-20-04;2020-10-06-20-19;2020-10-06-20-20;2020-10-06-20-21;2020-10-06-20-23;0;0;1;0;10;52;0.00061;0.00072;0.001065556;06.10.2020
39985;2020-10-06-21-10;2020-10-06-21-11;2020-10-06-21-13;2020-10-06-21-15;2020-10-06-21-12;2020-10-06-21-13;2020-10-06-21-15;2020-10-06-21-17;0;0;0;0;11;53;0.00076;0.0008;0.00175;06.10.2020
39959;2020-10-07-05-30;2020-10-07-05-31;2020-10-07-05-33;2020-10-07-05-35;2020-10-07-05-30;2020-10-07-05-31;2020-10-07-05-32;2020-10-07-05-36;0;0;1;0.5;1;54;0.00048;0.00088;0.001745556;07.10.2020
39963;2020-10-07-07-44;2020-10-07-07-46;2020-10-07-07-48;2020-10-07-07-51;2020-10-07-08-01;2020-10-07-08-01;2020-10-07-08-02;2020-10-07-08-06;0;0;1;0;2;55;0.00031;0.00061;0.001785556;07.10.2020
39965;2020-10-07-08-58;2020-10-07-09-00;2020-10-07-09-02;2020-10-07-09-05;2020-10-07-09-16;2020-10-07-09-17;2020-10-07-09-18;2020-10-07-09-22;0;0;0;0;3;56;0.00086;0.00065;0.00279;07.10.2020
39967;2020-10-07-10-28;2020-10-07-10-30;2020-10-07-10-32;2020-10-07-10-35;2020-10-07-10-30;2020-10-07-10-31;2020-10-07-10-33;2020-10-07-10-36;0;1;1;0;4;57;0.00045;0.000735556;0.001175556;07.10.2020
39969;2020-10-07-11-39;2020-10-07-11-41;2020-10-07-11-43;2020-10-07-11-46;2020-10-07-11-41;2020-10-07-11-42;2020-10-07-11-44;2020-10-07-11-48;0;1;0;0;5;58;0.00074;0.000265556;0.00283;07.10.2020
39971;2020-10-07-12-50;2020-10-07-12-52;2020-10-07-12-54;2020-10-07-12-57;2020-10-07-12-52;2020-10-07-12-54;2020-10-07-12-55;2020-10-07-12-58;0;1;0;0;6;59;0.00103;0.000415556;0.00183;07.10.2020
39973;2020-10-07-14-01;2020-10-07-14-03;2020-10-07-14-05;2020-10-07-14-08;2020-10-07-14-05;2020-10-07-14-05;2020-10-07-14-07;2020-10-07-14-12;0;0;0;0;7;60;0.00033;0.00081;0.00353;07.10.2020
39975;2020-10-07-15-12;2020-10-07-15-14;2020-10-07-15-16;2020-10-07-15-19;2020-10-07-15-15;2020-10-07-15-15;2020-10-07-15-16;2020-10-07-15-19;0;1;0;0;8;61;0.00037;0.000145556;0.0021;07.10.2020
39979;2020-10-07-17-41;2020-10-07-17-43;2020-10-07-17-45;2020-10-07-17-48;2020-10-07-17-52;2020-10-07-17-53;2020-10-07-17-57;2020-10-07-18-09;0;1;3;0;9;62;0.00053;0.002385556;0.006466667;07.10.2020
39981;2020-10-07-18-52;2020-10-07-18-54;2020-10-07-18-56;2020-10-07-18-59;2020-10-07-19-16;2020-10-07-19-16;2020-10-07-19-17;2020-10-07-19-21;0;1;1;0;10;63;0.00045;0.000175556;0.001895556;07.10.2020
39983;2020-10-07-19-59;2020-10-07-20-00;2020-10-07-20-02;2020-10-07-20-04;2020-10-07-20-21;2020-10-07-20-22;2020-10-07-20-23;2020-10-07-20-25;0;0;0;0;11;64;0.00072;0.00073;0.00171;07.10.2020
39985;2020-10-07-21-10;2020-10-07-21-11;2020-10-07-21-13;2020-10-07-21-15;2020-10-07-21-13;2020-10-07-21-13;2020-10-07-21-14;2020-10-07-21-17;0;0;0;0;12;65;0.0005;0.00037;0.00234;07.10.2020
39961;2020-10-08-06-42;2020-10-08-06-43;2020-10-08-06-45;2020-10-08-06-47;2020-10-08-06-42;2020-10-08-06-43;2020-10-08-06-44;2020-10-08-06-47;0;0;0;0;1;66;0.00052;0.00086;0.00221;08.10.2020
39963;2020-10-08-07-44;2020-10-08-07-46;2020-10-08-07-48;2020-10-08-07-51;2020-10-08-07-51;2020-10-08-07-53;2020-10-08-07-54;2020-10-08-07-56;0;1;0;0;2;67;0.00101;0.000155556;0.00124;08.10.2020
39965;2020-10-08-08-58;2020-10-08-09-00;2020-10-08-09-02;2020-10-08-09-05;2020-10-08-09-15;2020-10-08-09-17;2020-10-08-09-18;2020-10-08-09-21;0;0;0;0;3;68;0.00091;0.00098;0.00232;08.10.2020
39967;2020-10-08-10-28;2020-10-08-10-30;2020-10-08-10-32;2020-10-08-10-35;2020-10-08-10-30;2020-10-08-10-31;2020-10-08-10-32;2020-10-08-10-35;0;0.5;0.5;0;4;69;0.0005;0.000642778;0.001962778;08.10.2020
39971;2020-10-08-12-50;2020-10-08-12-52;2020-10-08-12-54;2020-10-08-12-57;2020-10-08-12-55;2020-10-08-12-55;2020-10-08-12-57;2020-10-08-13-00;0;1;0.5;0;5;70;0.00053;0.000315556;0.001602778;08.10.2020
39973;2020-10-08-14-01;2020-10-08-14-03;2020-10-08-14-05;2020-10-08-14-08;2020-10-08-14-04;2020-10-08-14-04;2020-10-08-14-06;2020-10-08-14-10;0;0.5;1;0;6;71;0.00041;0.000762778;0.001875556;08.10.2020
39975;2020-10-08-15-12;2020-10-08-15-14;2020-10-08-15-16;2020-10-08-15-19;2020-10-08-15-13;2020-10-08-15-13;2020-10-08-15-15;2020-10-08-15-18;0;0.5;1;1;7;72;0.0004;0.000982778;0.001395556;08.10.2020
39977;2020-10-08-16-29;2020-10-08-16-31;2020-10-08-16-33;2020-10-08-16-36;2020-10-08-16-31;2020-10-08-16-32;2020-10-08-16-34;2020-10-08-16-37;0;0.5;0.5;0;8;73;0.00084;0.000642778;0.002122778;08.10.2020
39979;2020-10-08-17-41;2020-10-08-17-43;2020-10-08-17-45;2020-10-08-17-48;2020-10-08-17-58;2020-10-08-17-58;2020-10-08-18-01;2020-10-08-18-05;0;0;1;0.5;9;74;0.00052;0.00172;0.002345556;08.10.2020
39981;2020-10-08-18-52;2020-10-08-18-54;2020-10-08-18-56;2020-10-08-18-59;2020-10-08-19-11;2020-10-08-19-13;2020-10-08-19-14;2020-10-08-19-20;0;0;0.5;0;10;75;0.00085;0.00062;0.004002778;08.10.2020
39983;2020-10-08-19-59;2020-10-08-20-00;2020-10-08-20-02;2020-10-08-20-04;2020-10-08-20-18;2020-10-08-20-19;2020-10-08-20-20;2020-10-08-20-23;0;0.5;0;0;11;76;0.00064;0.000282778;0.00224;08.10.2020
39985;2020-10-08-21-10;2020-10-08-21-11;2020-10-08-21-13;2020-10-08-21-15;2020-10-08-21-32;2020-10-08-21-32;2020-10-08-21-33;2020-10-08-21-35;0;0;1;0;12;77;0.00046;0.00057;0.000825556;08.10.2020
39963;2020-10-09-07-44;2020-10-09-07-46;2020-10-09-07-48;2020-10-09-07-51;2020-10-09-07-55;2020-10-09-07-56;2020-10-09-07-57;2020-10-09-08-00;0;0;0;0;1;1;0.00036;0.00073;0.00203;09.10.2020
39965;2020-10-09-08-58;2020-10-09-09-00;2020-10-09-09-02;2020-10-09-09-05;2020-10-09-09-04;2020-10-09-09-05;2020-10-09-09-05;2020-10-09-09-07;0;0;0;0;2;2;0.00067;0.00061;0.00134;09.10.2020
39967;2020-10-09-10-28;2020-10-09-10-30;2020-10-09-10-32;2020-10-09-10-35;2020-10-09-10-28;2020-10-09-10-29;2020-10-09-10-31;2020-10-09-10-34;0;1;1;0;3;3;0.00069;0.000805556;0.001285556;09.10.2020
39971;2020-10-09-12-50;2020-10-09-12-52;2020-10-09-12-54;2020-10-09-12-57;2020-10-09-12-51;2020-10-09-12-52;2020-10-09-12-53;2020-10-09-12-56;0;0;0;0;4;4;0.0005;0.001;0.0017;09.10.2020
39973;2020-10-09-14-01;2020-10-09-14-03;2020-10-09-14-05;2020-10-09-14-08;2020-10-09-14-02;2020-10-09-14-03;2020-10-09-14-04;2020-10-09-14-09;0;0;1;0;5;5;0.00074;0.00087;0.002835556;09.10.2020
39975;2020-10-09-15-12;2020-10-09-15-14;2020-10-09-15-16;2020-10-09-15-19;2020-10-09-15-12;2020-10-09-15-13;2020-10-09-15-15;2020-10-09-15-19;0;1;1;0;6;6;0.00085;0.000675556;0.002225556;09.10.2020
39977;2020-10-09-16-29;2020-10-09-16-31;2020-10-09-16-33;2020-10-09-16-36;2020-10-09-16-31;2020-10-09-16-32;2020-10-09-16-33;2020-10-09-16-38;0;0;0;0;7;7;0.00081;0.00073;0.00318;09.10.2020
39979;2020-10-09-17-41;2020-10-09-17-43;2020-10-09-17-45;2020-10-09-17-48;2020-10-09-17-45;2020-10-09-17-46;2020-10-09-17-47;2020-10-09-17-53;0;0;2;0;8;8;0.0009;0.0006;0.003021111;09.10.2020
39981;2020-10-09-18-52;2020-10-09-18-54;2020-10-09-18-56;2020-10-09-18-59;2020-10-09-19-01;2020-10-09-19-02;2020-10-09-19-03;2020-10-09-19-06;0;0;0;0;9;9;0.00032;0.00074;0.00207;09.10.2020
39983;2020-10-09-19-59;2020-10-09-20-00;2020-10-09-20-02;2020-10-09-20-04;2020-10-09-20-01;2020-10-09-20-02;2020-10-09-20-03;2020-10-09-20-05;0;0;0;0;10;10;0.00081;0.00073;0.00182;09.10.2020
40232;2020-10-10-05-29;2020-10-10-05-30;2020-10-10-05-31;2020-10-10-05-33;2020-10-10-05-29;2020-10-10-05-30;2020-10-10-05-31;2020-10-10-05-34;0;0;0;0;1;11;0.00044;0.00065;0.00207;10.10.2020
40236;2020-10-10-07-39;2020-10-10-07-41;2020-10-10-07-42;2020-10-10-07-44;2020-10-10-07-40;2020-10-10-07-40;2020-10-10-07-41;2020-10-10-07-44;0;0;0;0;2;12;0.00045;0.00074;0.00172;10.10.2020
40238;2020-10-10-08-42;2020-10-10-08-44;2020-10-10-08-45;2020-10-10-08-47;2020-10-10-08-43;2020-10-10-08-43;2020-10-10-08-44;2020-10-10-08-48;0;0;0;0;3;13;0.00036;0.00064;0.00234;10.10.2020
40240;2020-10-10-09-56;2020-10-10-09-58;2020-10-10-09-59;2020-10-10-10-01;2020-10-10-09-58;2020-10-10-09-59;2020-10-10-10-00;2020-10-10-10-02;0;0;0;0;4;14;0.00078;0.00075;0.00136;10.10.2020
40242;2020-10-10-11-03;2020-10-10-11-05;2020-10-10-11-06;2020-10-10-11-08;2020-10-10-11-03;2020-10-10-11-05;2020-10-10-11-06;2020-10-10-11-10;0;0;0;0;5;15;0.00108;0.00055;0.0026;10.10.2020
40244;2020-10-10-12-06;2020-10-10-12-08;2020-10-10-12-09;2020-10-10-12-11;2020-10-10-12-08;2020-10-10-12-08;2020-10-10-12-09;2020-10-10-12-12;0;0;0;0;6;16;0.00036;0.00062;0.00169;10.10.2020
40248;2020-10-10-14-12;2020-10-10-14-14;2020-10-10-14-15;2020-10-10-14-17;2020-10-10-14-13;2020-10-10-14-15;2020-10-10-14-16;2020-10-10-14-19;0;0.5;0;0;7;17;0.00091;0.000332778;0.00247;10.10.2020
40250;2020-10-10-15-15;2020-10-10-15-17;2020-10-10-15-18;2020-10-10-15-20;2020-10-10-15-18;2020-10-10-15-19;2020-10-10-15-20;2020-10-10-15-24;0;0;0.5;0;8;18;0.0005;0.0006;0.002132778;10.10.2020
40252;2020-10-10-16-26;2020-10-10-16-28;2020-10-10-16-29;2020-10-10-16-31;2020-10-10-16-27;2020-10-10-16-28;2020-10-10-16-29;2020-10-10-16-33;0;0.5;0;0;9;19;0.00036;0.000492778;0.00278;10.10.2020
40256;2020-10-10-18-34;2020-10-10-18-36;2020-10-10-18-37;2020-10-10-18-39;2020-10-10-18-37;2020-10-10-18-38;2020-10-10-18-39;2020-10-10-18-41;0;0.5;0;0;10;20;0.00084;0.000302778;0.00158;10.10.2020
40260;2020-10-10-20-44;2020-10-10-20-45;2020-10-10-20-46;2020-10-10-20-48;2020-10-10-20-45;2020-10-10-20-46;2020-10-10-20-47;2020-10-10-20-50;0;0;1;0;11;21;0.00031;0.0006;0.001385556;10.10.2020
40234;2020-10-11-06-29;2020-10-11-06-30;2020-10-11-06-31;2020-10-11-06-33;2020-10-11-06-30;2020-10-11-06-31;2020-10-11-06-32;2020-10-11-06-34;0;0;0;0;1;22;0.00056;0.0005;0.00119;11.10.2020
40236;2020-10-11-07-39;2020-10-11-07-41;2020-10-11-07-42;2020-10-11-07-44;2020-10-11-07-41;2020-10-11-07-42;2020-10-11-07-43;2020-10-11-07-45;0;0;0;0;2;23;0.00082;0.00048;0.00147;11.10.2020
40240;2020-10-11-09-56;2020-10-11-09-58;2020-10-11-09-59;2020-10-11-10-01;2020-10-11-09-57;2020-10-11-09-58;2020-10-11-10-00;2020-10-11-10-03;0;1;0.5;0;3;24;0.00053;0.000645556;0.002002778;11.10.2020
40244;2020-10-11-12-06;2020-10-11-12-08;2020-10-11-12-09;2020-10-11-12-11;2020-10-11-12-06;2020-10-11-12-07;2020-10-11-12-08;2020-10-11-12-12;0;0;1;0;4;25;0.00077;0.00054;0.001795556;11.10.2020
40246;2020-10-11-13-09;2020-10-11-13-11;2020-10-11-13-12;2020-10-11-13-14;2020-10-11-13-11;2020-10-11-13-12;2020-10-11-13-13;2020-10-11-13-16;0;0;1;0;5;26;0.00049;0.0006;0.001415556;11.10.2020
40248;2020-10-11-14-12;2020-10-11-14-14;2020-10-11-14-15;2020-10-11-14-17;2020-10-11-14-14;2020-10-11-14-15;2020-10-11-14-16;2020-10-11-14-17;0;0;0;0;6;27;0.00036;0.00073;0.00099;11.10.2020
40250;2020-10-11-15-15;2020-10-11-15-17;2020-10-11-15-18;2020-10-11-15-20;2020-10-11-15-18;2020-10-11-15-19;2020-10-11-15-20;2020-10-11-15-21;0;0;0;0;7;28;0.00076;0.0006;0.00122;11.10.2020
40252;2020-10-11-16-26;2020-10-11-16-28;2020-10-11-16-29;2020-10-11-16-31;2020-10-11-16-29;2020-10-11-16-29;2020-10-11-16-30;2020-10-11-16-33;0;0;0;0;8;29;0.00054;0.0007;0.00196;11.10.2020
40254;2020-10-11-17-31;2020-10-11-17-33;2020-10-11-17-34;2020-10-11-17-36;2020-10-11-17-32;2020-10-11-17-34;2020-10-11-17-34;2020-10-11-17-37;0;0;1;0;9;30;0.00089;0.0005;0.001405556;11.10.2020
40256;2020-10-11-18-34;2020-10-11-18-36;2020-10-11-18-37;2020-10-11-18-39;2020-10-11-18-35;2020-10-11-18-36;2020-10-11-18-37;2020-10-11-18-41;0;1;1;0;10;31;0.00037;0.000425556;0.002135556;11.10.2020
40258;2020-10-11-19-36;2020-10-11-19-37;2020-10-11-19-38;2020-10-11-19-40;2020-10-11-19-38;2020-10-11-19-39;2020-10-11-19-39;2020-10-11-19-41;0;0.5;1;0;11;32;0.00032;0.000252778;0.000695556;11.10.2020
40260;2020-10-11-20-44;2020-10-11-20-45;2020-10-11-20-46;2020-10-11-20-48;2020-10-11-20-45;2020-10-11-20-45;2020-10-11-20-47;2020-10-11-20-49;0;1;1;0;12;33;0.00043;0.000225556;0.001095556;11.10.2020
39959;2020-10-12-05-30;2020-10-12-05-31;2020-10-12-05-33;2020-10-12-05-35;2020-10-12-05-29;2020-10-12-05-30;2020-10-12-05-31;2020-10-12-05-34;0;1;0.5;1;1;34;0.00062;9.55556E-05;0.001632778;12.10.2020
39961;2020-10-12-06-42;2020-10-12-06-43;2020-10-12-06-45;2020-10-12-06-47;2020-10-12-06-44;2020-10-12-06-45;2020-10-12-06-46;2020-10-12-06-49;0;0.5;1;0;2;35;0.00092;0.000372778;0.001405556;12.10.2020
