course_id,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course
101035,2021-04-19-18-50,2021-04-19-18-52,2021-04-19-18-54,2021-04-19-18-57,2021-04-19-18-50,2021-04-19-18-52,2021-04-19-18-53,2021-04-19-18-55,2,0,0,0.5,11,52
101037,2021-04-19-20-03,2021-04-19-20-04,2021-04-19-20-06,2021-04-19-20-08,2021-04-19-20-03,2021-04-19-20-05,2021-04-19-20-06,2021-04-19-20-09,1,0,0,1,12,53
101015,2021-04-20-05-32,2021-04-20-05-33,2021-04-20-05-35,2021-04-20-05-37,2021-04-20-05-32,2021-04-20-05-33,2021-04-20-05-35,2021-04-20-05-37,0,1,1,1,1,54
101017,2021-04-20-06-53,2021-04-20-06-54,2021-04-20-06-56,2021-04-20-06-58,2021-04-20-06-53,2021-04-20-06-54,2021-04-20-06-56,2021-04-20-06-59,1,1,0,1,2,55
101019,2021-04-20-08-09,2021-04-20-08-11,2021-04-20-08-13,2021-04-20-08-16,2021-04-20-08-10,2021-04-20-08-11,2021-04-20-08-12,2021-04-20-08-15,1,0,1,1,3,56
101021,2021-04-20-09-33,2021-04-20-09-35,2021-04-20-09-37,2021-04-20-09-40,2021-04-20-09-34,2021-04-20-09-35,2021-04-20-09-37,2021-04-20-09-40,1,1,1,0.5,4,57
101023,2021-04-20-11-03,2021-04-20-11-05,2021-04-20-11-07,2021-04-20-11-10,2021-04-20-11-03,2021-04-20-11-06,2021-04-20-11-08,2021-04-20-11-12,2,1,1,0,5,58
101025,2021-04-20-12-19,2021-04-20-12-21,2021-04-20-12-23,2021-04-20-12-26,2021-04-20-12-20,2021-04-20-12-23,2021-04-20-12-24,2021-04-20-12-30,1,0.5,1,0,6,59
101027,2021-04-20-13-35,2021-04-20-13-37,2021-04-20-13-39,2021-04-20-13-42,2021-04-20-13-35,2021-04-20-13-37,2021-04-20-13-38,2021-04-20-13-43,1,0.5,1,1,7,60
101029,2021-04-20-14-51,2021-04-20-14-53,2021-04-20-14-55,2021-04-20-14-58,2021-04-20-14-51,2021-04-20-14-53,2021-04-20-14-54,2021-04-20-14-57,0.5,0,2,1,8,61
101031,2021-04-20-16-09,2021-04-20-16-11,2021-04-20-16-13,2021-04-20-16-16,2021-04-20-16-09,2021-04-20-16-11,2021-04-20-16-13,2021-04-20-16-17,1,0,1,1,9,62
101033,2021-04-20-17-34,2021-04-20-17-36,2021-04-20-17-38,2021-04-20-17-41,2021-04-20-17-41,2021-04-20-17-42,2021-04-20-17-45,2021-04-20-17-47,1,1,1,0,10,63
101035,2021-04-20-18-50,2021-04-20-18-52,2021-04-20-18-54,2021-04-20-18-57,2021-04-20-18-55,2021-04-20-18-57,2021-04-20-19-00,2021-04-20-19-03,1,1,2,0.5,11,64
101037,2021-04-20-20-03,2021-04-20-20-04,2021-04-20-20-06,2021-04-20-20-08,2021-04-20-20-06,2021-04-20-20-09,2021-04-20-20-10,2021-04-20-20-13,1,1,1,0,12,65
101015,2021-04-21-05-32,2021-04-21-05-33,2021-04-21-05-35,2021-04-21-05-37,2021-04-21-05-33,2021-04-21-05-34,2021-04-21-05-35,2021-04-21-05-37,0,0,0,1,1,66
101017,2021-04-21-06-53,2021-04-21-06-54,2021-04-21-06-56,2021-04-21-06-58,2021-04-21-06-54,2021-04-21-06-57,2021-04-21-07-00,2021-04-21-07-03,1,1,0,1,2,67
101019,2021-04-21-08-09,2021-04-21-08-11,2021-04-21-08-13,2021-04-21-08-16,2021-04-21-08-16,2021-04-21-08-18,2021-04-21-08-20,2021-04-21-08-24,0.5,1,1,0,3,68
101021,2021-04-21-09-33,2021-04-21-09-35,2021-04-21-09-37,2021-04-21-09-40,2021-04-21-09-38,2021-04-21-09-40,2021-04-21-09-42,2021-04-21-09-46,1,1,1,0,4,69
101023,2021-04-21-11-03,2021-04-21-11-05,2021-04-21-11-07,2021-04-21-11-10,2021-04-21-11-04,2021-04-21-11-06,2021-04-21-11-08,2021-04-21-11-11,1,1,1,1,5,70
101025,2021-04-21-12-19,2021-04-21-12-21,2021-04-21-12-23,2021-04-21-12-26,2021-04-21-12-23,2021-04-21-12-25,2021-04-21-12-27,2021-04-21-12-32,1,1,1,0,6,71
101027,2021-04-21-13-35,2021-04-21-13-37,2021-04-21-13-39,2021-04-21-13-42,2021-04-21-13-39,2021-04-21-13-41,2021-04-21-13-45,2021-04-21-13-48,2,1,1,0.5,7,72
101029,2021-04-21-14-51,2021-04-21-14-53,2021-04-21-14-55,2021-04-21-14-58,2021-04-21-14-53,2021-04-21-14-54,2021-04-21-14-56,2021-04-21-15-01,0,0,1,1,8,73
101031,2021-04-21-16-09,2021-04-21-16-11,2021-04-21-16-13,2021-04-21-16-16,2021-04-21-16-07,2021-04-21-16-09,2021-04-21-16-12,2021-04-21-16-17,1,1,2,0,9,74
101033,2021-04-21-17-34,2021-04-21-17-36,2021-04-21-17-38,2021-04-21-17-41,2021-04-21-17-39,2021-04-21-17-42,2021-04-21-17-45,2021-04-21-17-49,2,1,2,1,10,75
101035,2021-04-21-18-50,2021-04-21-18-52,2021-04-21-18-54,2021-04-21-18-57,2021-04-21-19-03,2021-04-21-19-05,2021-04-21-19-06,2021-04-21-19-09,1,0,0,0.5,11,76
101037,2021-04-21-20-03,2021-04-21-20-04,2021-04-21-20-06,2021-04-21-20-08,2021-04-21-20-04,2021-04-21-20-05,2021-04-21-20-06,2021-04-21-20-09,0.5,0,0,1,12,77
101015,2021-04-22-05-32,2021-04-22-05-33,2021-04-22-05-35,2021-04-22-05-37,2021-04-22-05-32,2021-04-22-05-33,2021-04-22-05-34,2021-04-22-05-37,0,0.5,1,1,1,78
101017,2021-04-22-06-53,2021-04-22-06-54,2021-04-22-06-56,2021-04-22-06-58,2021-04-22-06-53,2021-04-22-06-54,2021-04-22-06-55,2021-04-22-07-00,1,1,1,0,2,79
101019,2021-04-22-08-09,2021-04-22-08-11,2021-04-22-08-13,2021-04-22-08-16,2021-04-22-08-12,2021-04-22-08-14,2021-04-22-08-15,2021-04-22-08-17,0.5,1,0,1,3,80
101021,2021-04-22-09-33,2021-04-22-09-35,2021-04-22-09-37,2021-04-22-09-40,2021-04-22-09-42,2021-04-22-09-45,2021-04-22-09-48,2021-04-22-09-52,2,0.5,3,0,4,81
101023,2021-04-22-11-03,2021-04-22-11-05,2021-04-22-11-07,2021-04-22-11-10,2021-04-22-11-03,2021-04-22-11-06,2021-04-22-11-07,2021-04-22-11-12,2,1,1,0.5,5,82
101025,2021-04-22-12-19,2021-04-22-12-21,2021-04-22-12-23,2021-04-22-12-26,2021-04-22-12-20,2021-04-22-12-23,2021-04-22-12-25,2021-04-22-12-32,1,0,2,0,6,83
101027,2021-04-22-13-35,2021-04-22-13-37,2021-04-22-13-39,2021-04-22-13-42,2021-04-22-13-38,2021-04-22-13-41,2021-04-22-13-43,2021-04-22-13-48,0,1,1,0.5,7,84
101029,2021-04-22-14-51,2021-04-22-14-53,2021-04-22-14-55,2021-04-22-14-58,2021-04-22-14-51,2021-04-22-14-52,2021-04-22-14-54,2021-04-22-14-57,1,1,1,0,8,85
101031,2021-04-22-16-09,2021-04-22-16-11,2021-04-22-16-13,2021-04-22-16-16,2021-04-22-16-10,2021-04-22-16-12,2021-04-22-16-13,2021-04-22-16-15,0,1,0.5,1,9,86
101033,2021-04-22-17-34,2021-04-22-17-36,2021-04-22-17-38,2021-04-22-17-41,2021-04-22-17-40,2021-04-22-17-43,2021-04-22-17-45,2021-04-22-17-49,2,1,2,0.5,10,87
101035,2021-04-22-18-50,2021-04-22-18-52,2021-04-22-18-54,2021-04-22-18-57,2021-04-22-18-52,2021-04-22-18-54,2021-04-22-18-55,2021-04-22-18-59,1,0,1,0,11,88
101037,2021-04-22-20-03,2021-04-22-20-04,2021-04-22-20-06,2021-04-22-20-08,2021-04-22-20-03,2021-04-22-20-04,2021-04-22-20-06,2021-04-22-20-09,0.5,0.5,0.5,0,12,89
101015,2021-04-23-05-32,2021-04-23-05-33,2021-04-23-05-35,2021-04-23-05-37,2021-04-23-05-31,2021-04-23-05-32,2021-04-23-05-33,2021-04-23-05-36,0,0,1,1,1,1
101017,2021-04-23-06-53,2021-04-23-06-54,2021-04-23-06-56,2021-04-23-06-58,2021-04-23-06-52,2021-04-23-06-53,2021-04-23-06-54,2021-04-23-06-57,0,0.5,0.5,0.5,2,2
101019,2021-04-23-08-09,2021-04-23-08-11,2021-04-23-08-13,2021-04-23-08-16,2021-04-23-08-17,2021-04-23-08-19,2021-04-23-08-20,2021-04-23-08-24,1,0,0,0,3,3
101021,2021-04-23-09-33,2021-04-23-09-35,2021-04-23-09-37,2021-04-23-09-40,2021-04-23-09-42,2021-04-23-09-43,2021-04-23-09-45,2021-04-23-09-47,0.5,0.5,1,0,4,4
101023,2021-04-23-11-03,2021-04-23-11-05,2021-04-23-11-07,2021-04-23-11-10,2021-04-23-11-06,2021-04-23-11-09,2021-04-23-11-11,2021-04-23-11-16,0.5,1,1,0,5,5
101025,2021-04-23-12-19,2021-04-23-12-21,2021-04-23-12-23,2021-04-23-12-26,2021-04-23-12-23,2021-04-23-12-26,2021-04-23-12-27,2021-04-23-12-32,1,1,2,0.5,6,6
101027,2021-04-23-13-35,2021-04-23-13-37,2021-04-23-13-39,2021-04-23-13-42,2021-04-23-13-39,2021-04-23-13-40,2021-04-23-13-44,2021-04-23-13-48,0.5,1,1,0.5,7,7
101029,2021-04-23-14-51,2021-04-23-14-53,2021-04-23-14-55,2021-04-23-14-58,2021-04-23-14-52,2021-04-23-14-54,2021-04-23-14-56,2021-04-23-15-00,0,0,2.5,0,8,8
101031,2021-04-23-16-09,2021-04-23-16-11,2021-04-23-16-13,2021-04-23-16-16,2021-04-23-16-09,2021-04-23-16-10,2021-04-23-16-13,2021-04-23-16-17,0,2,1,0.5,9,9
101033,2021-04-23-17-34,2021-04-23-17-36,2021-04-23-17-38,2021-04-23-17-41,2021-04-23-17-36,2021-04-23-17-38,2021-04-23-17-40,2021-04-23-17-45,1,1,2,0,10,10
101035,2021-04-23-18-50,2021-04-23-18-52,2021-04-23-18-54,2021-04-23-18-57,2021-04-23-18-56,2021-04-23-18-59,2021-04-23-19-00,2021-04-23-19-05,2,1,0.5,0,11,11
101037,2021-04-23-20-03,2021-04-23-20-04,2021-04-23-20-06,2021-04-23-20-08,2021-04-23-20-03,2021-04-23-20-06,2021-04-23-20-07,2021-04-23-20-09,2,0,1,0.5,12,12
101291,2021-04-24-05-30,2021-04-24-05-31,2021-04-24-05-32,2021-04-24-05-34,2021-04-24-05-29,2021-04-24-05-30,2021-04-24-05-32,2021-04-24-05-33,0,1,0,1,1,13
101293,2021-04-24-06-30,2021-04-24-06-31,2021-04-24-06-32,2021-04-24-06-34,2021-04-24-06-28,2021-04-24-06-30,2021-04-24-06-31,2021-04-24-06-33,0,0,0.5,0.5,2,14
101295,2021-04-24-07-40,2021-04-24-07-42,2021-04-24-07-43,2021-04-24-07-45,2021-04-24-07-39,2021-04-24-07-40,2021-04-24-07-41,2021-04-24-07-45,1,0,0.5,0,3,15
101297,2021-04-24-08-45,2021-04-24-08-47,2021-04-24-08-48,2021-04-24-08-50,2021-04-24-08-44,2021-04-24-08-46,2021-04-24-08-47,2021-04-24-08-49,0,0,0,1,4,16
101299,2021-04-24-10-02,2021-04-24-10-04,2021-04-24-10-05,2021-04-24-10-07,2021-04-24-10-05,2021-04-24-10-07,2021-04-24-10-08,2021-04-24-10-12,0.5,0,1,0,5,17
101301,2021-04-24-11-14,2021-04-24-11-16,2021-04-24-11-17,2021-04-24-11-19,2021-04-24-11-13,2021-04-24-11-16,2021-04-24-11-17,2021-04-24-11-20,2,0.5,1,0,6,18
101303,2021-04-24-12-19,2021-04-24-12-21,2021-04-24-12-22,2021-04-24-12-24,2021-04-24-12-19,2021-04-24-12-22,2021-04-24-12-23,2021-04-24-12-25,2,0.5,1,0,7,19
101305,2021-04-24-13-24,2021-04-24-13-26,2021-04-24-13-27,2021-04-24-13-29,2021-04-24-13-25,2021-04-24-13-26,2021-04-24-13-27,2021-04-24-13-30,0,0.5,0.5,0,8,20
101307,2021-04-24-14-29,2021-04-24-14-31,2021-04-24-14-32,2021-04-24-14-34,2021-04-24-14-29,2021-04-24-14-31,2021-04-24-14-32,2021-04-24-14-36,1,0,0.5,0,9,21
101309,2021-04-24-15-39,2021-04-24-15-41,2021-04-24-15-42,2021-04-24-15-44,2021-04-24-15-42,2021-04-24-15-44,2021-04-24-15-45,2021-04-24-15-47,1,0.5,0.5,0,10,22
101311,2021-04-24-16-55,2021-04-24-16-57,2021-04-24-16-58,2021-04-24-17-00,2021-04-24-16-57,2021-04-24-16-59,2021-04-24-17-00,2021-04-24-17-03,1,0.5,0,0,11,23
101313,2021-04-24-18-00,2021-04-24-18-02,2021-04-24-18-03,2021-04-24-18-05,2021-04-24-18-03,2021-04-24-18-06,2021-04-24-18-07,2021-04-24-18-09,2,0,0,0.5,12,24
101315,2021-04-24-19-05,2021-04-24-19-07,2021-04-24-19-08,2021-04-24-19-10,2021-04-24-19-05,2021-04-24-19-07,2021-04-24-19-08,2021-04-24-19-11,1,0,1,0.5,13,25
101317,2021-04-24-20-08,2021-04-24-20-09,2021-04-24-20-10,2021-04-24-20-12,2021-04-24-20-10,2021-04-24-20-13,2021-04-24-20-14,2021-04-24-20-17,2,0.5,1,0.5,14,26
101319,2021-04-24-21-25,2021-04-24-21-26,2021-04-24-21-27,2021-04-24-21-29,2021-04-24-21-25,2021-04-24-21-27,2021-04-24-21-28,2021-04-24-21-31,1,0,0,1,15,27
101291,2021-04-25-05-30,2021-04-25-05-31,2021-04-25-05-32,2021-04-25-05-34,2021-04-25-05-28,2021-04-25-05-29,2021-04-25-05-30,2021-04-25-05-33,0,0,0,1,1,28
101295,2021-04-25-07-40,2021-04-25-07-42,2021-04-25-07-43,2021-04-25-07-45,2021-04-25-07-39,2021-04-25-07-40,2021-04-25-07-41,2021-04-25-07-43,1,0,1,1,2,29
101297,2021-04-25-08-45,2021-04-25-08-47,2021-04-25-08-48,2021-04-25-08-50,2021-04-25-08-44,2021-04-25-08-45,2021-04-25-08-46,2021-04-25-08-49,1,1,0,1,3,30
101299,2021-04-25-10-02,2021-04-25-10-04,2021-04-25-10-05,2021-04-25-10-07,2021-04-25-10-02,2021-04-25-10-04,2021-04-25-10-06,2021-04-25-10-07,1,0,1,1,4,31
101301,2021-04-25-11-14,2021-04-25-11-16,2021-04-25-11-17,2021-04-25-11-19,2021-04-25-11-16,2021-04-25-11-18,2021-04-25-11-19,2021-04-25-11-23,1.5,0,0,0,5,32
101303,2021-04-25-12-19,2021-04-25-12-21,2021-04-25-12-22,2021-04-25-12-24,2021-04-25-12-18,2021-04-25-12-20,2021-04-25-12-21,2021-04-25-12-23,1,1,0,1,6,33
101305,2021-04-25-13-24,2021-04-25-13-26,2021-04-25-13-27,2021-04-25-13-29,2021-04-25-13-22,2021-04-25-13-24,2021-04-25-13-26,2021-04-25-13-29,1,1,0,1,7,34
101307,2021-04-25-14-29,2021-04-25-14-31,2021-04-25-14-32,2021-04-25-14-34,2021-04-25-14-31,2021-04-25-14-33,2021-04-25-14-34,2021-04-25-14-37,1,1,0,0,8,35
101309,2021-04-25-15-39,2021-04-25-15-41,2021-04-25-15-42,2021-04-25-15-44,2021-04-25-15-39,2021-04-25-15-41,2021-04-25-15-43,2021-04-25-15-45,1.5,1,1,1,9,36
101311,2021-04-25-16-55,2021-04-25-16-57,2021-04-25-16-58,2021-04-25-17-00,2021-04-25-16-56,2021-04-25-16-59,2021-04-25-17-00,2021-04-25-17-03,1,0,0,0,10,37
101313,2021-04-25-18-00,2021-04-25-18-02,2021-04-25-18-03,2021-04-25-18-05,2021-04-25-18-01,2021-04-25-18-02,2021-04-25-18-05,2021-04-25-18-09,1,2,0,1,11,38
101315,2021-04-25-19-05,2021-04-25-19-07,2021-04-25-19-08,2021-04-25-19-10,2021-04-25-19-05,2021-04-25-19-08,2021-04-25-19-08,2021-04-25-19-11,2,0,0,0,12,39
101317,2021-04-25-20-08,2021-04-25-20-09,2021-04-25-20-10,2021-04-25-20-12,2021-04-25-20-10,2021-04-25-20-11,2021-04-25-20-12,2021-04-25-20-16,0.5,1,0,0,13,40
101319,2021-04-25-21-25,2021-04-25-21-26,2021-04-25-21-27,2021-04-25-21-29,2021-04-25-21-26,2021-04-25-21-27,2021-04-25-21-28,2021-04-25-21-31,1,1,0.5,0,14,41
101015,2021-04-26-05-32,2021-04-26-05-33,2021-04-26-05-35,2021-04-26-05-37,2021-04-26-05-32,2021-04-26-05-33,2021-04-26-05-34,2021-04-26-05-37,0.5,0.5,1,0,1,42
101017,2021-04-26-06-53,2021-04-26-06-54,2021-04-26-06-56,2021-04-26-06-58,2021-04-26-06-53,2021-04-26-06-54,2021-04-26-06-55,2021-04-26-06-57,1,0,0,1,2,43
101019,2021-04-26-08-09,2021-04-26-08-11,2021-04-26-08-13,2021-04-26-08-16,2021-04-26-08-19,2021-04-26-08-21,2021-04-26-08-22,2021-04-26-08-25,1,0.5,0.5,0.5,3,44
101021,2021-04-26-09-33,2021-04-26-09-35,2021-04-26-09-37,2021-04-26-09-40,2021-04-26-09-35,2021-04-26-09-38,2021-04-26-09-39,2021-04-26-09-43,1,0,0.5,1,4,45
101023,2021-04-26-11-03,2021-04-26-11-05,2021-04-26-11-07,2021-04-26-11-10,2021-04-26-11-04,2021-04-26-11-05,2021-04-26-11-07,2021-04-26-11-12,0,1,0.5,0,5,46
101025,2021-04-26-12-19,2021-04-26-12-21,2021-04-26-12-23,2021-04-26-12-26,2021-04-26-12-20,2021-04-26-12-22,2021-04-26-12-23,2021-04-26-12-28,1.5,1,1,0.5,6,47
101027,2021-04-26-13-35,2021-04-26-13-37,2021-04-26-13-39,2021-04-26-13-42,2021-04-26-13-36,2021-04-26-13-38,2021-04-26-13-40,2021-04-26-13-44,2,1,1,0,7,48
101029,2021-04-26-14-51,2021-04-26-14-53,2021-04-26-14-55,2021-04-26-14-58,2021-04-26-14-52,2021-04-26-14-54,2021-04-26-14-56,2021-04-26-14-59,1,0,1,1,8,49
101031,2021-04-26-16-09,2021-04-26-16-11,2021-04-26-16-13,2021-04-26-16-16,2021-04-26-16-12,2021-04-26-16-15,2021-04-26-16-16,2021-04-26-16-19,2,0.5,0,0,9,50
101033,2021-04-26-17-34,2021-04-26-17-36,2021-04-26-17-38,2021-04-26-17-41,2021-04-26-17-40,2021-04-26-17-42,2021-04-26-17-43,2021-04-26-17-47,1,1,2,0,10,51
101035,2021-04-26-18-50,2021-04-26-18-52,2021-04-26-18-54,2021-04-26-18-57,2021-04-26-18-56,2021-04-26-18-58,2021-04-26-19-00,2021-04-26-19-05,1.5,0,3,1,11,52
101037,2021-04-26-20-03,2021-04-26-20-04,2021-04-26-20-06,2021-04-26-20-08,2021-04-26-20-03,2021-04-26-20-05,2021-04-26-20-06,2021-04-26-20-09,1,0,0,0,12,53
101015,2021-04-27-05-32,2021-04-27-05-33,2021-04-27-05-35,2021-04-27-05-37,2021-04-27-05-31,2021-04-27-05-32,2021-04-27-05-34,2021-04-27-05-37,0,0,0,1,1,54
101017,2021-04-27-06-53,2021-04-27-06-54,2021-04-27-06-56,2021-04-27-06-58,2021-04-27-06-52,2021-04-27-06-54,2021-04-27-06-55,2021-04-27-06-57,2,0,1,1,2,55
101019,2021-04-27-08-09,2021-04-27-08-11,2021-04-27-08-13,2021-04-27-08-16,2021-04-27-08-12,2021-04-27-08-14,2021-04-27-08-15,2021-04-27-08-19,1,0,1,1,3,56
101021,2021-04-27-09-33,2021-04-27-09-35,2021-04-27-09-37,2021-04-27-09-40,2021-04-27-09-34,2021-04-27-09-37,2021-04-27-09-38,2021-04-27-09-41,1,1,0,1,4,57
101023,2021-04-27-11-03,2021-04-27-11-05,2021-04-27-11-07,2021-04-27-11-10,2021-04-27-11-04,2021-04-27-11-05,2021-04-27-11-07,2021-04-27-11-11,0,1,1,0,5,58
101025,2021-04-27-12-19,2021-04-27-12-21,2021-04-27-12-23,2021-04-27-12-26,2021-04-27-12-19,2021-04-27-12-21,2021-04-27-12-23,2021-04-27-12-28,2,0.5,2,1,6,59
101027,2021-04-27-13-35,2021-04-27-13-37,2021-04-27-13-39,2021-04-27-13-42,2021-04-27-13-37,2021-04-27-13-39,2021-04-27-13-42,2021-04-27-13-47,0.5,1,1,1,7,60
101029,2021-04-27-14-51,2021-04-27-14-53,2021-04-27-14-55,2021-04-27-14-58,2021-04-27-14-57,2021-04-27-14-58,2021-04-27-15-02,2021-04-27-15-07,1,2,1,1,8,61
101031,2021-04-27-16-09,2021-04-27-16-11,2021-04-27-16-13,2021-04-27-16-16,2021-04-27-16-15,2021-04-27-16-18,2021-04-27-16-19,2021-04-27-16-23,1,1,2,1,9,62
101033,2021-04-27-17-34,2021-04-27-17-36,2021-04-27-17-38,2021-04-27-17-41,2021-04-27-17-41,2021-04-27-17-45,2021-04-27-17-49,2021-04-27-17-55,1,1,3,1,10,63
101035,2021-04-27-18-50,2021-04-27-18-52,2021-04-27-18-54,2021-04-27-18-57,2021-04-27-19-05,2021-04-27-19-09,2021-04-27-19-10,2021-04-27-19-15,0,0.5,0,0,11,64
101037,2021-04-27-20-03,2021-04-27-20-04,2021-04-27-20-06,2021-04-27-20-08,2021-04-27-20-08,2021-04-27-20-09,2021-04-27-20-10,2021-04-27-20-13,1,0,0,0.5,12,65
101015,2021-04-28-05-32,2021-04-28-05-33,2021-04-28-05-35,2021-04-28-05-37,2021-04-28-05-31,2021-04-28-05-32,2021-04-28-05-33,2021-04-28-05-36,0,0,0.5,1,1,66
101017,2021-04-28-06-53,2021-04-28-06-54,2021-04-28-06-56,2021-04-28-06-58,2021-04-28-06-51,2021-04-28-06-53,2021-04-28-06-54,2021-04-28-06-57,0,0.5,0.5,1,2,67
101019,2021-04-28-08-09,2021-04-28-08-11,2021-04-28-08-13,2021-04-28-08-16,2021-04-28-08-15,2021-04-28-08-17,2021-04-28-08-18,2021-04-28-08-21,1.5,0,0,1,3,68
101021,2021-04-28-09-33,2021-04-28-09-35,2021-04-28-09-37,2021-04-28-09-40,2021-04-28-09-41,2021-04-28-09-43,2021-04-28-09-45,2021-04-28-09-50,1,0.5,2,1,4,69
101023,2021-04-28-11-03,2021-04-28-11-05,2021-04-28-11-07,2021-04-28-11-10,2021-04-28-11-04,2021-04-28-11-06,2021-04-28-11-08,2021-04-28-11-10,1,0,1,0,5,70
101025,2021-04-28-12-19,2021-04-28-12-21,2021-04-28-12-23,2021-04-28-12-26,2021-04-28-12-20,2021-04-28-12-22,2021-04-28-12-27,2021-04-28-12-29,1,1,1,0.5,6,71
101027,2021-04-28-13-35,2021-04-28-13-37,2021-04-28-13-39,2021-04-28-13-42,2021-04-28-13-38,2021-04-28-13-40,2021-04-28-13-43,2021-04-28-13-48,1,0.5,1,0,7,72
101029,2021-04-28-14-51,2021-04-28-14-53,2021-04-28-14-55,2021-04-28-14-58,2021-04-28-14-53,2021-04-28-14-56,2021-04-28-14-59,2021-04-28-15-03,1,1,1,1,8,73
101031,2021-04-28-16-09,2021-04-28-16-11,2021-04-28-16-13,2021-04-28-16-16,2021-04-28-16-11,2021-04-28-16-14,2021-04-28-16-15,2021-04-28-16-19,1,0.5,1,0,9,74
101033,2021-04-28-17-34,2021-04-28-17-36,2021-04-28-17-38,2021-04-28-17-41,2021-04-28-17-47,2021-04-28-17-50,2021-04-28-17-54,2021-04-28-17-59,2,0.5,2,0.5,10,75
101035,2021-04-28-18-50,2021-04-28-18-52,2021-04-28-18-54,2021-04-28-18-57,2021-04-28-19-07,2021-04-28-19-10,2021-04-28-19-13,2021-04-28-19-17,1.5,1,2,1,11,76
101037,2021-04-28-20-03,2021-04-28-20-04,2021-04-28-20-06,2021-04-28-20-08,2021-04-28-20-33,2021-04-28-20-34,2021-04-28-20-35,2021-04-28-20-37,1,0,0,0,12,77
101015,2021-04-29-05-32,2021-04-29-05-33,2021-04-29-05-35,2021-04-29-05-37,2021-04-29-05-32,2021-04-29-05-33,2021-04-29-05-35,2021-04-29-05-37,0,1,0.5,1,1,78
101017,2021-04-29-06-53,2021-04-29-06-54,2021-04-29-06-56,2021-04-29-06-58,2021-04-29-06-53,2021-04-29-06-54,2021-04-29-06-55,2021-04-29-06-59,1,0,0,0,2,79
101019,2021-04-29-08-09,2021-04-29-08-11,2021-04-29-08-13,2021-04-29-08-16,2021-04-29-08-15,2021-04-29-08-17,2021-04-29-08-18,2021-04-29-08-22,1.5,0,0,0,3,80
101021,2021-04-29-09-33,2021-04-29-09-35,2021-04-29-09-37,2021-04-29-09-40,2021-04-29-09-33,2021-04-29-09-36,2021-04-29-09-38,2021-04-29-09-41,2,1,1,1,4,81
101023,2021-04-29-11-03,2021-04-29-11-05,2021-04-29-11-07,2021-04-29-11-10,2021-04-29-11-06,2021-04-29-11-08,2021-04-29-11-09,2021-04-29-11-14,1,0,1,0.5,5,82
101025,2021-04-29-12-19,2021-04-29-12-21,2021-04-29-12-23,2021-04-29-12-26,2021-04-29-12-22,2021-04-29-12-25,2021-04-29-12-26,2021-04-29-12-31,2,0.5,2,0,6,83
101027,2021-04-29-13-35,2021-04-29-13-37,2021-04-29-13-39,2021-04-29-13-42,2021-04-29-13-38,2021-04-29-13-40,2021-04-29-13-43,2021-04-29-13-47,1,1.5,1,1,7,84
101029,2021-04-29-14-51,2021-04-29-14-53,2021-04-29-14-55,2021-04-29-14-58,2021-04-29-14-51,2021-04-29-14-53,2021-04-29-14-57,2021-04-29-15-00,1,1,1,0,8,85
101031,2021-04-29-16-09,2021-04-29-16-11,2021-04-29-16-13,2021-04-29-16-16,2021-04-29-16-13,2021-04-29-16-15,2021-04-29-16-16,2021-04-29-16-21,1,0,1,0,9,86
101033,2021-04-29-17-34,2021-04-29-17-36,2021-04-29-17-38,2021-04-29-17-41,2021-04-29-17-46,2021-04-29-17-47,2021-04-29-17-48,2021-04-29-17-51,1,0,0,0,10,87
101035,2021-04-29-18-50,2021-04-29-18-52,2021-04-29-18-54,2021-04-29-18-57,2021-04-29-19-01,2021-04-29-19-02,2021-04-29-19-03,2021-04-29-19-07,0,0,2,1,11,88
101037,2021-04-29-20-03,2021-04-29-20-04,2021-04-29-20-06,2021-04-29-20-08,2021-04-29-20-07,2021-04-29-20-09,2021-04-29-20-09,2021-04-29-20-13,1,0,0,0,12,89
101291,2021-04-30-05-30,2021-04-30-05-31,2021-04-30-05-32,2021-04-30-05-34,2021-04-30-05-29,2021-04-30-05-30,2021-04-30-05-33,2021-04-30-05-37,0,3,0,0.5,1,1
101293,2021-04-30-06-30,2021-04-30-06-31,2021-04-30-06-32,2021-04-30-06-34,2021-04-30-06-29,2021-04-30-06-31,2021-04-30-06-32,2021-04-30-06-35,1,0.5,0,1,2,2
101295,2021-04-30-07-40,2021-04-30-07-42,2021-04-30-07-43,2021-04-30-07-45,2021-04-30-07-40,2021-04-30-07-43,2021-04-30-07-44,2021-04-30-07-45,2,0.5,0,0,3,3
101297,2021-04-30-08-45,2021-04-30-08-47,2021-04-30-08-48,2021-04-30-08-50,2021-04-30-08-45,2021-04-30-08-47,2021-04-30-08-49,2021-04-30-08-51,2,1,0,0,4,4
101299,2021-04-30-10-02,2021-04-30-10-04,2021-04-30-10-05,2021-04-30-10-07,2021-04-30-10-02,2021-04-30-10-04,2021-04-30-10-05,2021-04-30-10-07,1.5,0,1,0.5,5,5
101301,2021-04-30-11-14,2021-04-30-11-16,2021-04-30-11-17,2021-04-30-11-19,2021-04-30-11-18,2021-04-30-11-19,2021-04-30-11-20,2021-04-30-11-24,0,0,0,0.5,6,6
